Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-8339,"BIT Extension Center,Patna",Bihar,Patna,https://www.bitmesra.ac.in/BIT_Mesra?cid=8&pid=H,2006,Urban,PG Center / Off-Campus Center,Private Aided (Government Aided),"Birla Institute of Technology, Ranchi",Deemed University-Private
C-70209,"SEEMA KUMARI COLLEGE, ITARHI ROAD, TURKPURWA, BUXAR",Bihar,Buxar,seemakumaricollege.com,-,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-19010,"Deochand College, Hajipur",Bihar,Vaishali,www.dccollege.ac.in,1968,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19011,"Chandradeo Narain College, Sahebganj, Muzaffarpur",Bihar,Muzaffarpur,www.cncollege.ac.in,1969,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19016,"R.B.B.M. College, Muzaffarpur",Bihar,Muzaffarpur,www.rbbmcollege.ac.in,1969,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19017,"Jang Bahadur Singh Dhanaur College, Bakuchi, Muzaffarpur",Bihar,Muzaffarpur,www.jbsdcollege.ac.in,1968,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19020,"R.D.S.College, Muzaffarpur",Bihar,Muzaffarpur,www.rdscollege.ac.in,1948,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19021,"Khemchand Tarachand College, Raxaul",Bihar,Purbi Champaran,www.kctcraxaul.org,1978,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19022,"Nitishwar College, Muzaffarpur",Bihar,Muzaffarpur,www.nitishwarcollege.ac.in,1970,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19026,"Islamia Degree College, Kanti, Muzaffarpur",Bihar,Muzaffarpur,http://islamiadegreecollege.in/,1980,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19027,"Shyamnandan Sahay Mahavidyalaya, Muzaffarpur",Bihar,Muzaffarpur,https://www.snsmahavidyalaya.com,1966,Urban,Affiliated College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19029,"Raj Narain College, Hajipur",Bihar,Vaishali,www.rncollegehajipur.in,1952,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19030,"M.J.K. College, Bettiah",Bihar,Pashchim Champaran,www.mjkcollege.ac.in,1955,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19031,"M.P.S. Sc. College, Muzaffarpur",Bihar,Muzaffarpur,www.mpssc.in,1967,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19033,"Rameshwar Singh College, Muzaffarpur",Bihar,Muzaffarpur,www.rameshwarcollege.ac.in,1965,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19035,"Braj Mohan Das College, Dayalpur, Vaishali",Bihar,Vaishali,www.bmdcollegebu.in,1968,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-70161,KAUSHALYA RAMADHAR EDUCATIONAL TRUST ,Bihar,Rohtas,https://www.kaushalyaramadhareducationaltrust.com/,-,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-19023,"Dr. Shree Krishna Sinha Women's College, Motihari",Bihar,Purbi Champaran,https://www.drskswcollege.com,1959,Urban,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19032,"Sri Laxmi Kishori College, Sitamarhi",Bihar,Sitamarhi,www.slkcollege.org,1970,Urban,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19014,"L.S.College, Muzaffarpur",Bihar,Muzaffarpur,www.lscollege.ac.in,1899,Urban,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-60181,PRAHALAD RAI TEACHERS TRAINING COLLEGE,Bihar,Buxar,www.praiteachertraining.com,2015,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-46323,RAMESHWAR LAXMI MAHTO TEACHERS TRAINING COLLEGE ROSERA,Bihar,Samastipur,http://www.rlmttcollege.org,2010,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-12927,"Mahila College, Daudnagar",Bihar,Aurangabad,mahilacollegedaudnagar.com,1983,Urban,Affiliated College,University,"Magadh University, Bodh Gaya",State Public University
C-51558,Madrasa islamia,Bihar,Aurangabad,-,-,Urban,Recognized Center,Local Body,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-60884,"Mahanth Ram Jiwan Das College, Vishnupur, Begusarai",Bihar,Begusarai,www.mrjdcollege.ac.in,2018,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-52472,BABA VISHWANATH KEDARNATH VIMALA COLLEGE,Bihar,Samastipur,www.bvkvcollege.ac.in,2015,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-68714,"MAHABODHI MAHAVIDYALAYA, NALANDA",Bihar,Nalanda,www.mahabodhimahavidyalaya.com,2013,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12842,"Satyendra Narain Sinha College, Tekari ",Bihar,Gaya,www.snscollegetekari.org,1966,Rural,Constituent / University College,University,"Magadh University, Bodh Gaya",State Public University
C-29625,"Purnea College, Purnia",Bihar,Purnia,www.purneacollege.ac.in,1948,Urban,Constituent / University College,University,"PURNEA UNIVERSITY, PURNIA",State Public University
C-8346,"College of Horticulture, Noorsarai",Bihar,Nalanda,www.bausabour.ac.in,2006,Rural,Constituent / University College,State Government,"Bihar Agricultural University, Sabour",State Public University
C-8347,"Bihar Agricultural College, Sabour",Bihar,Bhagalpur,www.bausabour.ac.in,1908,Rural,Constituent / University College,University,"Bihar Agricultural University, Sabour",State Public University
C-8348,"Mandan Bharti Agricultural College, Agwanpur",Bihar,Saharsa,www.bausabour.ac.in,2007,Rural,Constituent / University College,University,"Bihar Agricultural University, Sabour",State Public University
C-8730,"Mahatma Gandhi College, Sundarpur",Bihar,Darbhanga,www.mgclnmu.com,1979,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-12961,MALTI DHARI COLLEGE,Bihar,Patna,www.mdcollegenaubatpur.ac.in,1956,Rural,Constituent / University College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12958,"Sheodeni Sao College, Kaler",Bihar,Jehanabad,www.sheodenisaocollege.ac.in,1963,Rural,Constituent / University College,University,"Magadh University, Bodh Gaya",State Public University
C-27621,"C.R. College, Kishanpur,Samastipur",Bihar,Samastipur,https://crcollege.ac.in/,1988,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-51681,NALANDA SHODH SANSTHAN AVAM MAHAVIDYALAYA,Bihar,Nalanda,www.nri.in,1981,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-19012,"J.L.College, Hajipur",Bihar,Vaishali,www.jlcollegehajipur.ac.in,1969,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19013,"Tarkeshwar Prsasad Verma College, Narkatiyaganj",Bihar,Pashchim Champaran,www.tpvarmacollege.ac.in,1971,Urban,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-55081,"Radheshyam Teachers Training College, Pathra",Bihar,Supaul,www.rsttcollege.org,2014,Rural,Affiliated College,Private Un-Aided,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-55079,"East  N West Teachers Training College, Patuaha,",Bihar,Saharsa,www.enwttc.ac.in,2010,Rural,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-8717,V.S.J. College,Bihar,Madhubani,www.vsjcollege.org,1971,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-55077,"Subhash Chandra Teachers Training College, Khurda",Bihar,Madhepura,www.scbceducation.com,2015,Rural,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-70053,MAGADH  PROFESSIONAL  INSTITUTE,Bihar,Patna,www.mpipatna.com,-,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-70051,MSJ COLLEGE OF PROFESSIONAL EDUCATION,Bihar,Patna,https://msjcollege.org/,-,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-68924,"CHAUDHARY CHARAN SINGH EVENING COLLEGE, BHAGIRATHA, NARWAR, KOCHAS, ROHTAS",Bihar,Rohtas,https://ccsecollege.com/,-,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-60255,ARJUN COLLEGE OF EDUCATION,Bihar,Bhagalpur,www.arjunmemorialtrust.com,2018,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17636,"KKM College, Jamui",Bihar,Jamui,http://www.kkmcollege.in,1955,Rural,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-63222,School of Agribusiness and Rural Management,Bihar,Samastipur,www.rpcau.ac.in,2018,Rural,Constituent / University College,Central Government,"Dr Rajendra Prasad Central Agricultural University, Samastipur",Central University
C-69035,RAMLAKHAN SINGH YADAV COLLEGE PALIGANJ PATNA,Bihar,Patna,https://rlsycollegepaliganj.in/,2012,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12956,"V.S.Roy M College, Sherghati",Bihar,Gaya,www.drvsrcollege.co.in,1988,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-12932,"S.N.Sinha College, Warsaliganj",Bihar,Nawada,www.snscwrs.ac.in,1966,Rural,Constituent / University College,State Government,"Magadh University, Bodh Gaya",State Public University
C-9639,"Sri Ravneshwar Sanskrit College,Gidhaur",Bihar,Jamui,www.srsmgidhaur.org.in,1970,Rural,Affiliated College,Local Body,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-17656,"KMD College, Parbatta",Bihar,Khagaria,kmdc.ac.in,1956,Rural,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-74421,RCH NURSING COLLEGE,Bihar,Siwan,www.rchnursingcollege.com,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-8788,I.B.M. Bela,Bihar,Darbhanga,www.ibmdarbhanga.ac.in,1984,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8789,S.K. College Thatia,Bihar,Samastipur,https://skcollegethatia.com,1979,Rural,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8790,"R.B.S. College, Andaur",Bihar,Samastipur,www.rbscollegeandaur.ac.in,1972,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-60426,Buddha Multiplex Hotel and Management,Bihar,Gaya,www.buddhattc.org,2017,Urban,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-8747,S.M.R.C.K. College,Bihar,Samastipur,smrck.co.in,1978,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8757,S.K. Mahila College,Bihar,Begusarai,www.skmcbegusarai.in,1958,Urban,Constituent / University College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-60329,SONAWATI COLLEGE OF EDUCATION,Bihar,Samastipur,www.sonawaticollegeofeducation.org,2017,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-68905,DIVINE INSTITUTE OF MANAGEMENT AND STUDIES ,Bihar,Siwan,www.dims.co.in,-,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-9624,"Ramadhin Mishra Bhaskaroday Sanskrit College, Deorahia, Buxar",Bihar,Buxar,https://rmbscdeorahia.org.in/,1966,Rural,Constituent / University College,State Government,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-60328,KANTI DEVI TEACHER TRAINING COLLEGE,Bihar,Patna,www.kdttc.org.in,2017,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-9635,"S.R.P.Skt.College,Patepur,Vaishali",Bihar,Vaishali,-,1933,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9607,"G.R.Skt.College,Bairgainea",Bihar,Sitamarhi,www.gscbairagania.in,1959,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9608,"S.N.Skt.College,Chatauni",Bihar,Madhubani,www.ssnscollege.co.in,1973,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9610,"Skt.College,Rosara",Bihar,Samastipur,sanskritcollegerosera.org,1967,Urban,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9614,"M.A.Rameshwar Lata Sanskrit College, Darbhanga",Bihar,Darbhanga,www.marl.sanskritcollege.org,1907,Urban,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9666,"Akhil Bharatiye Skt. Hindi Vidypeeth, Khamhar, Begusarai",Bihar,Begusarai,www.abshvidyapeeth.com,1965,Rural,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9667,"Government Sanskrit College, Kajipur, Patna",Bihar,Patna,www.rscpatna.in,1954,Urban,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9669,"Shyama Charan Banushi,Banka",Bihar,Banka,www.scsvp.com,1945,Rural,Affiliated College,State Government,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9670,"G.G.Skt.College,Bakhtiyarpur",Bihar,Patna,www.sggdcollege.com,1979,Urban,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9671,"Ch.Skt.College,Hathua,Gopal.",Bihar,Gopalganj,www.shrichhatradharisanskritcollege.in,1880,Urban,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9672,"Baidyanath Pandey Arya Sanskrit College, Siwan",Bihar,Siwan,https://www.bpascollegesiwan.com,1960,Urban,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-9673,"Baba Sahib Ram Sanskrit College, Pacharhi, Darbhanga",Bihar,Darbhanga,www.bsrscollege.com,1961,Rural,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-8778,GOVT. COLLEGE OF TEACHER EDUCATION SAMASTIPUR,Bihar,Samastipur,www.gttcsamastipur.in,1962,Urban,Affiliated College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-9645,"Nagarjun Umesh Sanskrit College, Tarauni, Darbhanga",Bihar,Darbhanga,www.nusmtarauni.in,1970,Rural,Constituent / University College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-18991,"Muniswar Singh Muneswari Samta Mahavidyalaya, Jandaha, (Vaishali)",Bihar,Vaishali,http://www.msmscollege.in,1970,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-69002,"KESHO MAHTO MEMORIAL COLLEGE, PATHRA, IMAMGANJ, GAYA, BIHAR",Bihar,Gaya,www.kmmcollege.co.in,-,Rural,Affiliated College,Local Body,"Magadh University, Bodh Gaya",State Public University
C-8781,P.D.K. Jha College,Bihar,Madhubani,www.pdkjcollege.org,1978,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46319,MADHEPUR T T COLLEGE MADHEPUR,Bihar,Madhubani,www.mttcollege.org.in,2007,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46318,LUTAN JHA MAHAVIDYALAYA NANAUR JHANJHARPUR,Bihar,Madhubani,https://lutanjhacollegenanour.ac.in,1990,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46322,Bibi Fatma Teachers' Training College,Bihar,Samastipur,http://bfttc.org,2007,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-65394,RAJKIYA DEGREE MAHAVIDYALYA,Bihar,Pashchim Champaran,www.gdcollegebagaha.ac.in,2019,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-46321,AL HASAN T T COLLEGE SAMASTIPUR,Bihar,Samastipur,www.ahttc.org,2009,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46320,MITHILA T T COLLEGE BASUARA,Bihar,Madhubani,www.mithilattcollege.org,2007,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46317,KIRAN T T COLLEGE DAHIVAT NAVRATTAN,Bihar,Madhubani,www.kiranttcollege.org,2012,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46316,SWAMI VIVEKANAND B ED T T COLLEGE BASUDEOPUR,Bihar,Darbhanga,www.svttc.org,2012,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46315,SATI BHARAT COLLEGE PARARI,Bihar,Darbhanga,satibharatcollege.org.in,1982,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-46314,DR GAURI BRAHMANAND T T COLLEGE BALLOPUR,Bihar,Darbhanga,www.gbttc.in,2008,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8752,"Bali Ram Bhagat College, Samastipur",Bihar,Samastipur,www.brb.ac.in,1969,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-27115,"JANNAYAK KARPOORI THAKUR VIDHI MAHAVIDYALAYA, BUXAR",Bihar,Buxar,www.jktlawcollege.in,1986,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-12869,"R.P.College Datiana, Bikram",Bihar,Patna,www.rpcollegedatiyana.com,1985,Rural,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-64471,WOMENS COLLEGE KAUSHALYA GRAM MADHEPURA,Bihar,Madhepura,www.womenscollege.in,-,Urban,Affiliated College,Private Un-Aided,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-8779,K. S. College,Bihar,Darbhanga,https://ksclnmu.ac.in/,1970,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8780,G.M.R.D. College,Bihar,Samastipur,www.gmrdcollege.org,1960,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8782,R.B.J. College,Bihar,Darbhanga,www.rbjalanbelacollege.in,1981,Urban,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8783,"Q.A. Deg College, Zale",Bihar,Darbhanga,http://qadegreecollege.in,1985,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8784,A. P.S.M. College,Bihar,Begusarai,www.apsmcollege.ac.in,1959,Rural,Constituent / University College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8785,"Sukdeo Mahto Janta Mahavidyalaya, Khajedih",Bihar,Madhubani,www.smjcollege.info,1981,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8787,A.N.D. College,Bihar,Samastipur,www.andcollege.ac.in,1960,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-9615,"S.R.Skt.College,Satouti,Jahanabad",Bihar,Jehanabad,https://www.sriramsanskritcollege.in,1939,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-8709,"R.B.S. College, Teyai",Bihar,Begusarai,www.rbscollegeteyai.ac.in,1979,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8710,A.H.S.A.  College,Bihar,Madhubani,ahsacollege.org.in,1985,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8711,"J. N. College, Nehra",Bihar,Darbhanga,www.jncollegenehra.ac.in,1970,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8713,C.M.J. College,Bihar,Madhubani,www.cmjcollege.ac.in,1969,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8719,MR.S.M. College Anandpur,Bihar,Darbhanga,mrsmcollege.ac.in,1987,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8721,P.L.M. College Jhanjharpur,Bihar,Madhubani,www.plmcollege.org,1984,Urban,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8724,C.M.B. College,Bihar,Madhubani,cmbcollege.ac.in,1968,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8725,Dr. Z.H.T.T. College,Bihar,Darbhanga,zhttc.net.in,1982,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8727,D.B. College,Bihar,Madhubani,principal.dbcollege@gmail.com,1960,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8734,N.Jha M. College Lsarai,Bihar,Darbhanga,www.nagendrajhamahilacollege.com,1983,Urban,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8736,M. R. M. College,Bihar,Darbhanga,www.mrmclnmu.ac.in,1958,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8737,"U.R. College, Rosera",Bihar,Samastipur,www.urc.ac.in,1960,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8738,Z.A.T. T. College. Bahera,Bihar,Darbhanga,www.smzattc.in,1984,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8739,Lalit Narayan Janta College ,Bihar,Madhubani,www.lnjc.ac.in,1959,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8740,M. L.S. College,Bihar,Madhubani,www.mlscollege.ac.in,1959,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8741,R.C.S. College,Bihar,Begusarai,www.rcscollegemanjhaul.org/www.rcscollege.ac.in,1965,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8742,"Bahera College, Bahera",Bihar,Darbhanga,www.baheracollege.ac.in,1979,Urban,Affiliated College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8743,D.B.K.N. College,Bihar,Samastipur,www.dbkncollege.co.in,1970,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8744,U.P. College,Bihar,Samastipur,www.upc.ac.in,1971,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8745,"Rural Inst. of H.E., Birauli",Bihar,Samastipur,www.rihsbirauli.ac.in,1955,Rural,Affiliated College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8746,Saryug Dental College,Bihar,Darbhanga,www.sdch.org.in,1988,Urban,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8748,"R.L.S.R.S.M. College,",Bihar,Samastipur,www.rlsrcollege.in,1984,Rural,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8749,"K.S.R. College, Sarairanjan",Bihar,Samastipur,www.ksrcollege.in,1981,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8751,M.T.T. College,Bihar,Madhubani,www.millatttcollege.org,1982,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8755,Dr. L.K.V.D.College,Bihar,Samastipur,www.drlkvdcollege.ac.in,1969,Urban,Constituent / University College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8758,"S.N.M. College, VStan",Bihar,Madhubani,snmcollege.edu.in,1984,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8759,"B. M.College,Rahika",Bihar,Madhubani,www.bmcollege.in,1971,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8760,"K.V.Sc. College,",Bihar,Madhubani,www.kvscollege.ac.in,1971,Rural,Constituent / University College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8761,J.M.D.P.L.M. College,Bihar,Madhubani,www.jmdplmahilacollege.ac.in,1971,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8762,A.M.M. College Benipur,Bihar,Darbhanga,"www.ammc.ac.in, www.ammcbahera.ac.in",1980,Rural,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8763,R.N.A.R. College,Bihar,Samastipur,www.rnarcollege.org,1968,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8764,"J. K. College, Biraul",Bihar,Darbhanga,https://jkcollegebiraul.org/,1968,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8766,Oriental College of Education,Bihar,Darbhanga,www.oce-india.com,2007,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8767,B. M. A. College,Bihar,Darbhanga,www.bmac.ac.in,1970,Rural,Constituent / University College,State Government,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8768,M.L.S.M. College,Bihar,Darbhanga,www.mlsmcollege.ac.in,1979,Urban,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8769,M.K.S. College,Bihar,Darbhanga,www.mkscollege.online,1967,Rural,Constituent / University College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8770,G.K.P.D. College,Bihar,Samastipur,www.gkpdcollege.ac.in,1984,Rural,Affiliated College,University,"Lalit Narayan Mithila University, Darbhanga",State Public University
