Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-16664,Kirodimal Institute of Technology Garh Umaria Raigarh.,Chhattisgarh,Raigarh,www.kitraigarh.com,2000,Rural,Affiliated College,State Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-63943,GOVT NAVEEN COLLEGE KAMLESHWARPUR MANPAT,Chhattisgarh,Surguja,-,2018,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-74047,RAIGARH MEDICAL COLLEGE AND HOSPITAL OF AYURVEDA KOTRAPALI RAIGARH,Chhattisgarh,Raigarh,-,2024,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-58840,"Govt.  Naveen College, Mangchuwa",Chhattisgarh,Balod,http://govtcollegemangchuwa.com,2014,Rural,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-67578,COLLEGE OF HORTICULTURE AND RESEARCH STATION SANKARA PATAN DIST DURG CG,Chhattisgarh,Durg,mguvv.ac.in,-,Urban,Constituent / University College,State Government,"MAHATMA GANDHI UDHYANIKEE EVAM VANIKEE VISHWAVIDYALAYA, DURG, C.G",State Public University
C-21861,VIPRA KALA VANIJYA AVAM SHARIRIK SHIKSHA MAHAVIDYALAYA G.E. ROAD,Chhattisgarh,Raipur,www.vipracollege.org,1996,Urban,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-50485,"GOVERNMENT POLYTEHNIC (CO-ED), BILASPUR",Chhattisgarh,Bilaspur,www.govtpolybsp.ac.in,2014,Urban,Affiliated College,State Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-64158,MAA MANGALA COLLEGE OF NURSING,Chhattisgarh,Raigarh,mmcon.in,2013,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-56673,"SHRI BIRENDRA DEEPAK SHIKSHA MAHAVIDYALAYA, JAMGAON",Chhattisgarh,Gariyaband,www.bdcollege.ac.in,2012,Rural,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-68028,SARASWATI MAHAVIDYALAYA,Chhattisgarh,Bilaspur,-,-,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-68027,"VIRANGANA RANI DURGAWATI MAHAVIDHALAYA SEKHWA, KOTMIKALA",Chhattisgarh,Gaurela-Pendra-Marwahi,-,-,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-68026,GOVERMNENT NAVEEN COLLEGE NAGPUR,Chhattisgarh,Korea,WWW.rpspgc.edu.in,2021,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-68025,AK GURUKUL COLLEGE DHELWADIH KORBA CG,Chhattisgarh,Korba,https://akgurukul.com/,-,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-68024,"SHASAKIY NAVEEN KANYA MAHAVIDYALYA BALRAMPUR, DISTRICT BALRAMPUR RAMANUJGANJ",Chhattisgarh,Balrampur-Ramanujganj,www.ggcbalrampur.ac.in,2021,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-16632,Columbia College of Pharmacy Raipur,Chhattisgarh,Raipur,www.columbiaiop.ac.in,2004,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-16634,"Bhilai Institute of Technology Kendri, Raipur",Chhattisgarh,Raipur,"bitraipur.ac.in, bitraipur.com",2009,Urban,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-9725,"Thakur Shobha Singh Govt College, Pathalgaon",Chhattisgarh,Jashpur,tssgovtcollege.in,1984,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-16635,"Government Engineering College Koni, Bialspur.",Chhattisgarh,Bilaspur,www.gecbsp.ac.in,1964,Urban,Affiliated College,State Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-70319,HRISHIKESH INSTITUTE OF PHARMACY RAIPUR C G,Chhattisgarh,Raipur,www.hrishikeshinstitute.org,-,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-70320,HRISHIKESH COLLEGE OF PHARMACEUTICAL AND RESEARCH INSTITUTE JAGDALPUR DISTT BASTAR CG,Chhattisgarh,Bastar,www.hrishikeshinstitute.org,-,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-16638,"M M College of Technology NH-06, Umariya, P O Rewa Raipur",Chhattisgarh,Raipur,www.mmctraipur.com,2007,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-16639,Rungta College of Engineering & Technology Kohka-Kurud Bhilai.,Chhattisgarh,Durg,www.rungta.ac.in,1999,Urban,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-54388,Govt. Nursing College Rajnandgaon,Chhattisgarh,Rajnandgaon,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxRdsXmCsdMdxHTxfWxqFNqrXv,2014,Urban,Affiliated College,State Government,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-54389,"SHRI RAWATPURA SARKAR COLLEGE OF EDUCATION, DHANELI, RAIPUR",Chhattisgarh,Raipur,www.srgoi.ac.in,2013,Rural,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-21703,Om Shri Sai Nath College Parstarai,Chhattisgarh,Raipur,www.omscp.org,1995,Rural,Affiliated College,Local Body,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-62576,BHARTI COLLEGE OF PHARMACY,Chhattisgarh,Durg,www.bhartiuniversity.org,2018,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-62585,GOVT NAVEEN COLLEGE JATGA,Chhattisgarh,Korba,www.gncjatga.in,2018,Rural,Affiliated College,State Government,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-62577,DBM COLLEGE OF PHARMACY ,Chhattisgarh,Janjgir-Champa,www.dbmcollegeofpharmacy.com,2019,Rural,Affiliated College,Private Aided (Government Aided),"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-48334,"DKS COLLEGE OF AGRICULTURE AND RESEARCH STATION, BHATAPARA",Chhattisgarh,Raipur,-,2012,Rural,Constituent / University College,University,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-62578,Govt Naveen College Gudiyari Raipur,Chhattisgarh,Raipur,http://www.prsuuniv.in/,2018,Urban,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-22320,"Govt. E. Raghavendra Rao Postgraduate Science College, Bilaspur",Chhattisgarh,Bilaspur,www.sciencecollegebilaspur.ac.in,1972,Urban,Affiliated College,State Government,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-24971,Govt. Indrawati College Bhopalpatnam,Chhattisgarh,Bijapur,www.govtcollegebhopalpatnam.in,1988,Urban,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-33016,"NEW HORIZON DENTAL COLLEGE & RESEARCH INSTITUTE, GANDHI SMRITI VATIKA, MUNGELI ROAD",Chhattisgarh,Bilaspur,www.nhdcri.in,2006,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-16309,"Girls Polytechnic, Raipur",Chhattisgarh,Raipur,www.ggpraipur.ac.in,1987,Urban,Affiliated College,State Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-74088,"CHHATTISGARH PHARMACY COLLEGE DHANORA , DURG",Chhattisgarh,Durg,https://www.chhattisgarhcolleges.com/,2023,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-71030,COLLEGE OF HORTICULTURE AND RESEARCH STATION KOTBA,Chhattisgarh,Jashpur,-,-,Urban,Constituent / University College,University,"MAHATMA GANDHI UDHYANIKEE EVAM VANIKEE VISHWAVIDYALAYA, DURG, C.G",State Public University
C-55201,INSTITUTE OF NURSING RESEARCH CENTRE SURAJPUR,Chhattisgarh,Surajpur,www.bsssambikapur.org.in,2015,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-70313,NAVEEN GOVERNMENT COLLEGE DHANORA,Chhattisgarh,Kondagaon,ngcdhanora.in,-,Rural,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-33017,"CHHATTISGARH INSTITUTE OF NURSING COLLEGE, RAMA ARKED, IN FRONT OF ICICI BANK, VYAPAR VIHAR",Chhattisgarh,Bilaspur,cginbilaspur.com,2010,Urban,Affiliated College,Private Aided (Government Aided),Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-66583,JAGRANI DEVI COLLEGE BIRRA,Chhattisgarh,Janjgir-Champa,jrdbirraclg.com,2021,Rural,Affiliated College,University,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-49219,"Shahid Domeshwar Sahu Govt. College Jamgaon (R), Bharar, Dist- Durg(C.G)",Chhattisgarh,Durg,www.gcjamgaonr.com,2011,Rural,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-21807,"Shri Rameshwar Gahira Guru Sanskrit Mahavidyalaya, Samarwar, Durgapur, Jashpur",Chhattisgarh,Jashpur,rggsanskritcollege.in,1976,Rural,Affiliated College,Private Aided (Government Aided),"Pt. Ravishankar Shukla University, Raipur",State Public University
C-21774,Govt. Mata Karma Girls College,Chhattisgarh,Mahasamund,http://gmkgclgmsmd.in,2005,Rural,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-49992,"GOVERNMENT NAVIN COLLEGE, ODGI",Chhattisgarh,Surajpur,www.govtcollegeodgi.ac.in,2011,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-22362,Chaitanya Science and Arts College Pamgarh,Chhattisgarh,Janjgir-Champa,www.chaitanyacg.ac.in,2001,Rural,Affiliated College,Private Un-Aided,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-72173,SHRI SANDIPANI MAHAVIDYALAYA RAHOD NAHARPUL RAHOD,Chhattisgarh,Janjgir-Champa,http://sandipanimahavidyalayanaharpulrahod.in,2023,Urban,Affiliated College,Private Un-Aided,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-31189,SHEETAL INSTITUTE OF COMPUTER SCIENCE AMBIKAPUR,Chhattisgarh,Surguja,scpsapur.in,2005,Urban,Recognized Center,Private Un-Aided,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",State Public University
C-62908,SHRI C M NURSING COLLEGE KACHANDUR,Chhattisgarh,Durg,www.shricm.com,2017,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-31476,PADMA DEVI INSTITUTE OF COMPUTER & ENGINEERING RAIPUR,Chhattisgarh,Raipur,mcu.ac.in,1998,Urban,Recognized Center,Private Un-Aided,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",State Public University
C-21776,Shri Pairi Ganga College Mainpur,Chhattisgarh,Raipur,www.pairigangacollege.com,2003,Rural,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-71034,NAVEEN GOVT COLLEGE JALBANDHA,Chhattisgarh,Khairagarh-Chhuikhadan-Gandai,-,-,Rural,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-32974,"GOVT. B.SC.NURSING COLLEGE, NEAR AMANAKA THANA, DUMAR TALAB, IN FRONT OF KANCHAN VIHAR (SINHA BHAWAN)",Chhattisgarh,Raipur,CGDME.IN,2004,Urban,Affiliated College,State Government,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-72174,BHAGIRATH COLLEGE JHALMALA RAIGARH,Chhattisgarh,Raigarh,-,2023,Rural,Affiliated College,Private Un-Aided,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-33018,"BODHNI DEVI NURSING INSTITUTE, VILL.&POST-ADWAL, JAGDALPUR",Chhattisgarh,Bastar,www.bodhnidevinursinginstitute.com,2007,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-21720,"Shri Ravat Pura Sarkar Sansthan, Holiday Resort Ke Peeche, Kumhari, Durg",Chhattisgarh,Durg,www.sri.ac.in,2005,Urban,Affiliated College,Private Un-Aided,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-68741,"RAIGARH COLLEGE OF EDUCATION, PHARMACY",Chhattisgarh,Raigarh,www.raigarhpharmacy.com		,2020,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-66672,GYANROSHANI MAHAVIDYALAY JANJGIR DIST JANJGIR CHAMPA  CG,Chhattisgarh,Janjgir-Champa,WWW.GYANROSHANIMAHAVIDYALAYA.COM,2019,Rural,Affiliated College,Private Un-Aided,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-32969,"GOVT.COLLEGE OF NURSING ,KAWARDHA,OLD DISTT. HOSPITAL CAMPUS",Chhattisgarh,Kabeerdham,cgdme.in,2010,Urban,Affiliated College,State Government,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22376,College of Information Tech. & Applied Social Science Bilaspur,Chhattisgarh,Bilaspur,www.dornacollege.com,2002,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-22378,"D.P. Vipra Law College, Bilaspur",Chhattisgarh,Bilaspur,www.dpvipralawcollege.ac.in,1989,Urban,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-50875,"Scope College of Nursing Institute, Doomar Talab",Chhattisgarh,Raipur,www.scoperaipur.com,2012,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22369,"Govt. J.M.P. College, Takhatpur",Chhattisgarh,Bilaspur,www.govtjmpcollegetkp.com,1965,Rural,Affiliated College,State Government,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-32970,"MOTHER TERESA COLLEGE OF NURSING, RAWATPURA SARKAR INSTITUTE, VILL-CHORHA, KUMHARI",Chhattisgarh,Durg,www.sri.ac.in,2002,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-24977,Govt. Veer Gend Singh College Pakhanjore,Chhattisgarh,Uttar Bastar Kanker,www.govtcollegepakhanjore.in,1988,Urban,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-32971,"SURYA COLLEGE OF NURSING, LINK ROAD, PARSHURAM BHAWAN",Chhattisgarh,Janjgir-Champa,www.suryansgcollege.com,2011,Rural,Affiliated College,Private Aided (Government Aided),Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22311,"Dr. Bhanvar Singh Porte Govt. College, Pendra (Bilaspur)",Chhattisgarh,Gaurela-Pendra-Marwahi,www.bspgcpendra.in,1982,Rural,Affiliated College,State Government,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-32972,"TRIVENI INSTITUTE OF DENTAL SCIENCES HOSPITAL & RESEARCH CENTRE, VIDYASTHALI, RAIPUR ROAD, VILL-BODRI",Chhattisgarh,Bilaspur,www.trivenidental.com,2008,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-32973,"APPOLO COLLEGE OF PHYSIOTHERAPY, IN FRONT OF GOVT. VETERINARY COLLEGE, ANJORA",Chhattisgarh,Durg,www.apollocollegedurg.com,2002,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-33019,"DR. RAJENDRA PRASAD COLLEGE OF NURSING, RISALI, BHILAI",Chhattisgarh,Durg,www.rpnursingcollege.com,2008,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22352,"Jyoti Bhushan Pratap Singh Law College, Korba",Chhattisgarh,Korba,http://jbpslawcollege.ac.in,2006,Urban,Affiliated College,Private Aided (Government Aided),ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-71033,NAVEEN GOVT COLLEGE ARJUNI,Chhattisgarh,Rajnandgaon,arjunicolleg.com,-,Rural,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-24975,Christ College Jagdalpur,Chhattisgarh,Bastar,www.christjdp.in,2001,Rural,Affiliated College,Private Un-Aided,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-50929,Maruti Institute of Nursing ,Chhattisgarh,Balod,marutinursing.com,2013,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22363,"Shubham Shikshan Mahavidhyalaya, Shubham Shikshan Ssmiti, Vidya Vihar Mahavidyalaya Parisar, Shubham vihar, Bilaspur",Chhattisgarh,Bilaspur,www.shubhambedcollegebsp.com,2008,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-63254,AYUSH COLLEGE OF NURSING,Chhattisgarh,Bilaspur,www.ptgkmes.in,2016,Rural,Affiliated College,Private Aided (Government Aided),Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-73486,SWAMI VIVEKANAND INSTITUTE OF PHARMACY AND RESEARCH SEMARTAL BILASPUR     ,Chhattisgarh,Bilaspur,PHARMACY.SVGIBSP.IN,2024,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-50927,Bharat Institute of Nursing ,Chhattisgarh,Balod,bharatnursing.com,2012,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-49995,"GOVERNMENT COLLEGE, RAMCHANDRAPUR, BALRAMPUR",Chhattisgarh,Balrampur-Ramanujganj,www.gcr.ac.in,2013,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-24963,Govt. Arvind College Kirandul,Chhattisgarh,Dakshin Bastar Dantewada,www.gackdl.ac.in,1983,Rural,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-62906,GOVT NAVEEN COLLEGE AAMDI ,Chhattisgarh,Dhamtari,http://bcspgcdmt.com,2018,Urban,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-24959,Shri Vedmata Gayatri Shiksha College Jagdalpur,Chhattisgarh,Bastar,www.vedmatajdp.com,2005,Urban,Affiliated College,Private Un-Aided,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-24954,Surya College Jagdalpur,Chhattisgarh,Bastar,https://suryacolleges.com/,2005,Urban,Affiliated College,Private Un-Aided,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-49534,"PT. SHIV KUMAR SHASTRY COLLEGE OF AGRICULTURE & RESEARCH STATION, RAJNANDGAON",Chhattisgarh,Rajnandgaon,https://skscarsrjn.in/,2013,Rural,Constituent / University College,State Government,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-49530,"COLLEGE OF AGRICULTURE & RESEARCH STATION, KANKER",Chhattisgarh,Uttar Bastar Kanker,www.igau.edu.in,2013,Urban,Constituent / University College,University,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-71032,NAVIN SHASHKIYA MAHAVIDHAYALAYA KUNDA,Chhattisgarh,Kabeerdham,-,-,Urban,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-53092,SURYA NURSING COLLEGE,Chhattisgarh,Bastar,www.suryamahavidlaya.com,2013,Urban,Affiliated College,Local Body,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-21824,"Shaskiya Pandit Shyam Shankar Mishra Mahavidyalaya Deobhog Dist, Gariyaband",Chhattisgarh,Gariyaband,www.govtcollegedeobhog.in,2007,Rural,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-49531,"COLLEGE OF AGRICULTURE & RESEARCH STATION, KOREA",Chhattisgarh,Korea,-,2013,Rural,Constituent / University College,University,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-66671,RAJWADE INSTITUTE OF NURSING,Chhattisgarh,Korea,rajwadeinstitute.in,2014,Urban,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-63253,SANSKAR CITY COLLEGE OF PHARMACY,Chhattisgarh,Rajnandgaon,sanskarcitypharma.com,2019,Rural,Affiliated College,Private Un-Aided,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",State Public University
C-67594,"Shaheed Kawasi Rodda Pedda Government College, Kuakonda, Dist Dantewada CG",Chhattisgarh,Dakshin Bastar Dantewada,WWW.GNCKUAKONDA,2021,Rural,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-21657,Aadarsh Art.& Comm. College Nai Ganj Mandi,Chhattisgarh,Raipur,https://adarshcollege.net,1992,Urban,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-21787,"Shri Gobindram Shadani Govt. Arts. & Commerce Girls' College, Devendra Nagar, Raipur",Chhattisgarh,Raipur,www.govtgirlscollegedevendranagar.ac.in,1982,Urban,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-55785,Swami Atmanand Govt. English Medium Model College Kanker,Chhattisgarh,Uttar Bastar Kanker,https://www.sagemmckanker.in/,2015,Urban,Affiliated College,State Government,"Shaheed Mahendra Karma Vishwavidyalaya, Jagdalpur",State Public University
C-62903,SHAHEED NANDKUMAR PATEL GOVT.  COLLEGE BIRGAON,Chhattisgarh,Raipur,https://www.snkp.ac.in,2017,Urban,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-22396,"Shri Agrasen Kanya Mahavidyalaya, Korba, Chhattisgarh",Chhattisgarh,Korba,agrasencollege.in,1999,Urban,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-49973,"GOVERNMENT COLLEGE, DUMARIYA-JARHI",Chhattisgarh,Surguja,www.gcdj.ac.in,2013,Rural,Affiliated College,State Government,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-49225,"SANDIPANI ACADEMY, ACHHOTI, DURG (C.G.)",Chhattisgarh,Durg,http://www.sandipanieducation.org,2012,Rural,Affiliated College,Private Un-Aided,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-21754,"Shri Ram Siksha Mahavidyalaya Digvijay Stadium Campus, Rajnandgaon",Chhattisgarh,Rajnandgaon,www.shriramcollegerajnandgaon.in,2005,Rural,Affiliated College,Private Un-Aided,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-22354,Govt.Jamuna Prasad Varma PG Arts & Commerce College Bilaspur,Chhattisgarh,Bilaspur,www.gjpvpgc.in,1986,Urban,Affiliated College,State Government,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-51270,"L A M Medical College, Raigarh",Chhattisgarh,Raigarh,www.gmcraigarh.in,2013,Urban,Affiliated College,State Government,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-21778,Ramchandi College Saraipali,Chhattisgarh,Mahasamund,www.ramchandicollege.in,2003,Rural,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-22321,"Govt. Laxmaneshwar College, Kharod",Chhattisgarh,Janjgir-Champa,www.kharodcollege.in,1965,Rural,Affiliated College,State Government,SHAHEED NANDKUMAR PATEL VISHWAVIDYALAYA,State Public University
C-21640,"SMT. PRAMILA GOKULDAS DAGA GIRL'S COLLEGE, RAIPUR",Chhattisgarh,Raipur,www.dagagirlscollege.in,1987,Urban,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-21655,Lat. Jaidev Sathpathi Govt. College Basana,Chhattisgarh,Mahasamund,govtcollegebasna.ac.in,1989,Urban,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-21783,Chandrapal Dadsena Govt. College  Pithora,Chhattisgarh,Mahasamund,http://govtcollegepithora.ac.in,1989,Rural,Affiliated College,State Government,"Pt. Ravishankar Shukla University, Raipur",State Public University
C-51272,Pratibha Institute of Nursing,Chhattisgarh,Raipur,www.pratibhanursing.com,2009,Rural,Affiliated College,Private Un-Aided,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-22402,"Mamatamai Minimata Sc. College, Lormi, Bilaspur",Chhattisgarh,Bilaspur,www.minimatalormi@gmail.com,2006,Rural,Affiliated College,Private Un-Aided,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,State Public University
C-72920,NAVEEN GOVT KANYA COLLEGE KHAIRAGARH    ,Chhattisgarh,Khairagarh-Chhuikhadan-Gandai,-,2023,Urban,Affiliated College,State Government,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-53628,"Vedanti Vidya Nursing Institute, Berla Bemetara",Chhattisgarh,Bemetara,www.sjjss.com,2015,Rural,Affiliated College,University,Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,State Public University
C-21641,Shiva College Maitry Vihar Radhika Nagar Supela,Chhattisgarh,Durg,www.shivacollege.com,2005,Urban,Affiliated College,Private Un-Aided,HEMCHAND YADAV VISHWAVIDYALAYA,State Public University
C-21642,Mahatma Gandhi College Station Road,Chhattisgarh,Raipur,www.mgcollegerpr.in,2005,Urban,Affiliated College,Private Un-Aided,"Pt. Ravishankar Shukla University, Raipur",State Public University
