Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-24235,KPN College of Education,Andhra Pradesh,Vizianagaram,www.kpncoegtd.org,2003,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-67589,SRI RAJIV GANDHI COLLEGE OF NURSING WEST GODAVARI TANUKU,Andhra Pradesh,West Godavari,www.rajivgandhiconkkd.in,2020,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67585,RATHNAMA COLLEGE OF NURSING,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.mimsgudur.com,2018,Rural,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24226,Sri Sai Prakash Degree College,Andhra Pradesh,Visakhapatnam,srisaiprakashdegreecollege.in,2002,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24216,Samyuktha Degree College,Andhra Pradesh,Visakhapatnam,www.samyukthadegreecollege.org,2001,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-25293,VISHISTA DEGREE COLLEGE,Andhra Pradesh,Krishna,WWW.VISHISTA.CO.IN,2006,Rural,Affiliated College,Private Un-Aided,"Krishna University, Machhlipattanam",State Public University
C-59272,P S R LAW COLLEGE,Andhra Pradesh,East Godavari,www.psrlawcollege.in,1992,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-59274,SRI SITARAMA GOVERNMENT COLLAGE OF PHYSICAL EDUCATION,Andhra Pradesh,West Godavari,ssrgcpe.co.in,1967,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24809,"Velankanni Institute of Computer Science, Venkatachalam",Andhra Pradesh,Sri Potti Sriramulu Nellore,-,-,-,Affiliated College,-,"Vikram Simhapuri University, Nellore",State Public University
C-56636,KIMS DENTAL COLLEGE And HOSPITAL,Andhra Pradesh,East Godavari,https://kimsdental.in/,2014,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-56635,Dr.Mallela Ramaiah College of Nursing,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.jayabharath.com,2016,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-56634,"Kakatiya Degree College, Podalakur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.kakatiya.co.in,2013,Rural,Affiliated College,Private Aided (Government Aided),"Vikram Simhapuri University, Nellore",State Public University
C-56633,"Kakatiya Degree College, Dakkili",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.kakatiya.com,2011,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-56632,"Sri Vijayabharathi College of Education, Throvagunta, Ongole, Prakasam District",Andhra Pradesh,Prakasam,www.vijayabharathiedu.org,2016,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-56629,RUSHI ARTS And SCIENCE DEGREE COLLEGE ,Andhra Pradesh,Ananthapuramu,rushidegreecollege.com,2012,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-24036,Adarsh Degree College Chinamushidivada,Andhra Pradesh,Visakhapatnam,www.adarshdc.com,1998,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24177,Meesala Lakshmayya Arts and Science Degree College,Andhra Pradesh,Visakhapatnam,https://mlasdegreecollege.com,2001,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24004,Andhra University College of Engineering(A),Andhra Pradesh,Visakhapatnam,https://www.andhrauniversity.edu.in/college/college-of-engineering/engineering-home.html,1955,Urban,Constituent / University College,State Government,"Andhra University, Visakhapatnam",State Public University
C-24208,S.A.R. College Of Education,Andhra Pradesh,Vizianagaram,www.sarcollegeofeducation.com,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24195,ABM Degree College,Andhra Pradesh,Visakhapatnam,www.abmdegreecollege.in,2007,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24184,Vidwan Degree College,Andhra Pradesh,Vizianagaram,www.vidwandegree.in,2001,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-56628,EDGE International Business School,Andhra Pradesh,Chittoor,www.svect.in,2012,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-56626,"Jyothisri College of Education, Kandulapuram, Cumbum",Andhra Pradesh,Prakasam,www.jsrsedu.in,2016,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24105,Naidu Degree College,Andhra Pradesh,Visakhapatnam,www.naidudegreecollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-63628,M .R.GOVERNMENT  SANSKRIT  COLLEGE ,Andhra Pradesh,Vizianagaram,mrgsc.ac.in,1860,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-56625,SRI SRINIVASA DEGREE COLLEGE,Andhra Pradesh,Chittoor,www.ssvdctbpl.com,2011,Urban,Affiliated College,University,"Sri Venkateswara University, Tirupathy",State Public University
C-24183,Sri Gowri Degree College,Andhra Pradesh,Visakhapatnam,www.srigowrieducation.com,1991,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24179,"Emmenual Degree College, Tamavaram",Andhra Pradesh,Visakhapatnam,www.jeevanvidya-emma.in,2009,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-30694,"Dr. Pinnemaneni Siddhartha Inst. of Medical Sciences & Research Foundation, Chinnaoutpalli",Andhra Pradesh,Krishna,www.drpinnamanenisimsrf.edu.in,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-56624,ZOHARS COLLEGE OF EDUCATION,Andhra Pradesh,Kurnool,zoharcolleges.org,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-56612,KURLI ANNAPURANAMMA RAMIREDDY DEGREE COLLEGE ,Andhra Pradesh,Ananthapuramu,www.kurliannapurnammaramireddy.com,2015,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-24174,VVRL Kanaka Mahalakshmi Degree College,Andhra Pradesh,Visakhapatnam,www.aishe.com,1991,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-56605,S K P P Horticultural Polytechnic,Andhra Pradesh,East Godavari,drysrhu.ap.gov.in,2003,Urban,Constituent / University College,State Government,Dr Y S R Horticulture University,State Public University
C-26771,Velankini Institute of Management Studies,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.velankanniinstitutions.com,2002,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-74441,P S K COLLEGE OF NURSING,Andhra Pradesh,Bapatla,www.sredbapatla.com,2023,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-26772,Rao's Institute of Management Studies,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.rimscollege.in,2003,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-24167,"Gayatri Degree College,  Kotavuratla,Vsp",Andhra Pradesh,Visakhapatnam,gayatridegreeyahoo.com,2014,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-32799,"Vasavi Degree College, Narasaraopeta, Guntur District",Andhra Pradesh,Guntur,www.vasavidegreecollege.com,2003,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24162,BSNM College of Education,Andhra Pradesh,Vizianagaram,https://pragathieducationalinstitutions.com/b-s-n-m-college/,2002,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-60737,PADMAVATHI DEGREE COLLEGE,Andhra Pradesh,Visakhapatnam,www.padmavathi.org,2017,Rural,Affiliated College,University,"Andhra University, Visakhapatnam",State Public University
C-60738,"SRI LAKSHMI VENKATESWARA COLLEGE OF EDUCATION,PANCHALINGALA",Andhra Pradesh,Kurnool,www.slvce.in,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-60742,VIGNAN DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.vignandegreecollege.in,2017,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-60743,TARAKARAM BED COLLEGE,Andhra Pradesh,Kurnool,www.tarakarambedcoll.com,2016,Urban,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-60744,SRIVYSHNAVI DEGREE COLLEGE PATTIKONDA,Andhra Pradesh,Kurnool,http://Srivyshnavidegreecollegepattikonda.in,2015,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-24161,Srinivasa Rao College Of Pharmacy,Andhra Pradesh,Visakhapatnam,www.srcp.edu.in,2006,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-60745,HARAGOPAL COLLEGE OF EDUCATION,Andhra Pradesh,Srikakulam,www.haragopaleducationalinstitutions.com,2015,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-60746,SANGAM REDDY PAIDAPU NAIDU COLLEGE OF EDUCATION,Andhra Pradesh,Vizianagaram,www.spnbedcollege.com,2016,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-60747,"BRUNDAVAN B.ED. COLLEGE, ALLAGADDA",Andhra Pradesh,Kurnool,www.brundavancollege.com,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-60748,PRISM DEGREE COLLEGE ,Andhra Pradesh,Srikakulam,https://www.prismdegreecollege.com,2017,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-60749,SRI VENKATESWARA COLLEGE OF PHYSICAL EDUCATION,Andhra Pradesh,Srikakulam,www.svcphysicaleducation.in,2016,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-60750,GMR BED COLLEGE  YEMMIGANUR,Andhra Pradesh,Kurnool,gmreducationalsociety.org,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-41017,"Konijeti Rosaiah Siva Lakshmi College, Bapatla",Andhra Pradesh,Guntur,www.info@krsldegreecollege.com,1992,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24160,"Government Degree College, Narsipatnam",Andhra Pradesh,Anakapalli,gdcnarsipatnam.edu.in,1984,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-67740,SRI HARSHA DEGREE COLLEGE FOR WOMEN MACHERLA,Andhra Pradesh,Guntur,www.sriharshadegreecollege2016@gmail.com,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24158,Sri Sai Ram Degree College,Andhra Pradesh,Vizianagaram,http://www.srisairamdegreecollege.org,2000,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-67739,SAI BALAJI COLLEGE OF PHYSIOTHERAPY,Andhra Pradesh,Prakasam,krishnapriyagroupofinstitution.com,2017,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67611,SSB DEGREE COLLEGE FOR WOMEN YELESWRAM,Andhra Pradesh,Kakinada,www.srisaibalajiylm.co.in,2018,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24152,Sri Boddu Krishna Degree College,Andhra Pradesh,Vizianagaram,www.sbkdc.co.in ,2002,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-74171,KMR COLLEGE OF PHYSIOTHERAPY,Andhra Pradesh,Chittoor,WWW.KMRPHYSIOTHERAPY.COM,2023,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-74152,NARAYANA COLLEGE OF NURSING ,Andhra Pradesh,Srikakulam,-,2022,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-74188,"SRI VENKATESWARA PHARMACY COLLEGE, RVS NAGAR, CHITTOOR",Andhra Pradesh,Chittoor,svpcedu.org,2003,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-24084,SRI KARIBANDI SUBBARAO MEMORIAL DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.karibandigroups.com,1999,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-18044,"Vignan's Institute of Engineering for Women, Kapujaggarupeta, Vadlapudi Post, Gajuwaka, PIN-530049(CC-NM)",Andhra Pradesh,Visakhapatnam,www.view.edu.in,2008,Urban,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-17965,"Vignan's Institute of Information Technology, Beside VSEZ, Duvvada, Gajuwaka,Vadlapudi (P.O)Pin-530049  (CC-L3)",Andhra Pradesh,Visakhapatnam,www.vignaniit.edu.in,2002,Urban,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-24094,Mohan Degree College,Andhra Pradesh,Kakinada,www.mohandegree.net,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24111,MATTREDDY DEGREE COLLEGE,Andhra Pradesh,West Godavari,mattreddydegreecollege.org.in,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24136,Oxford Degree College,Andhra Pradesh,Vizianagaram,www.oxforddegreecollege.com,1996,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-58901,"College of Horticulture, Parvathipuram",Andhra Pradesh,Vizianagaram,www.drysrhu.ap.gov.in,2016,Rural,Constituent / University College,State Government,Dr Y S R Horticulture University,State Public University
C-18064,"Visakha Institute of Engineering & Technology, 57th Division,  Narava,  PIN- 530027(CC-NT)",Andhra Pradesh,Visakhapatnam,www.viet.edu.in,2008,Urban,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-18081,"Visakha Institute of Management Science, Bodamettapalem (V), Dakamarri, Bheemunipatnam (M), 531162 (CC-8M)",Andhra Pradesh,Visakhapatnam,www.vimsvizag.com,2010,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-17985,"Viswanandha Institute of Pharmaceutical Sciences, Mindivanipalem, Sontam Panchayat, Anandapuram Mandal, PIN-531173  (CC-PK)",Andhra Pradesh,Visakhapatnam,www.vnips.in,2008,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-24133,"Rajah R.S.R.K.Ranga Rao College, Bobbili",Andhra Pradesh,Vizianagaram,www.rajahscollegebobbili.com,1962,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-72950,S V COLLEGE OF NURSING,Andhra Pradesh,Chittoor,www.svcon.org,2022,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24130,Maharshi Degree College,Andhra Pradesh,Vizianagaram,WWW.MAHARSHICOLLEGE.ORG,2001,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-72948,"DR PENUBALA PENCHALAIAH COLLEGE OF EUDCATION, RLY KODUR",Andhra Pradesh,Annamayya,DRPENUBALA.ORG.IN,2016,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-26950,Global College of Engineering & Technology,Andhra Pradesh,Y.S.R.,www.glbc.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-54358,MADHURAI MEENAKSHI DEGREE COLLEGE,Andhra Pradesh,Chittoor,www.virtualtechguru.in,2011,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-72944,"SRI SAI COLLEGE OF EDUCATION, BUDDAYA PALLI, KADAPA",Andhra Pradesh,Y.S.R.,www.scek.org.in,2012,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-71553,DR PENUBALA CHANDRASEKHAR AND GEETHADEVI DEGREE COLLEGE,Andhra Pradesh,Tirupati,WWW.drpcgdegreecollege.in,-,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-24127,Y.K.M.College of Education,Andhra Pradesh,Vizianagaram,www.ykmcollegeofeducation.org.in,1999,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24123,Yanamadala Kamala College of Education,Andhra Pradesh,Vizianagaram,www.ykcollege of education.org,2003,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-49194,"VEMANA DEGREE COLLEGE, DARIMADUGU, Markapur",Andhra Pradesh,Prakasam,www.vemanawdc.com,2013,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24117,Dadi Veeru Naidu Degree College,Andhra Pradesh,Visakhapatnam,dadicollege.edu.in,1993,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-67597,ADINARAYANA COLLEGE OF NURSING ANAKAPALLE VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam,-,-,-,Affiliated College,-,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24113,Sri Venkata Ramana Degree College,Andhra Pradesh,Vizianagaram,www.svrcolleges.com,2008,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24106,Sri Swamy Vivekananda College of Education,Andhra Pradesh,Visakhapatnam,sriswamyvivekananda.org,2002,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-68072,NAVODAYA COLLEGE OF NURSING,Andhra Pradesh,Krishna,www.navodayanursingcollege.com,-,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24101,College of Science & Technology,Andhra Pradesh,Visakhapatnam,www.andhrauniversity.edu.in,1926,Urban,Constituent / University College,University,"Andhra University, Visakhapatnam",State Public University
C-67412,GDMM COLLEGE OF NURSING,Andhra Pradesh,Krishna,www.gdmmnursing.com,-,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-67734,DR PENUBALA COLLEGE OF PHYSIOTHERAPY,Andhra Pradesh,Chittoor,www.drpcoptpt.in,2017,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24093,S.L.G.Degree College,Andhra Pradesh,Vizianagaram,slgdegreecollege.org,1992,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24092,"Govt.Degree College, Salur",Andhra Pradesh,Parvathipuram Manyam,www.gdcsalur.ac.in,1982,Urban,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-24011,V.S.Lakshmi Degree College for Women,Andhra Pradesh,Kakinada,www.vsldegreecolleges.com,1993,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-18157,"Avanthi Institute of Engineering & Technology, Tamaram Village, Makavarapalem mandal, Narsipatnam , Pin-531113. (CC-81)",Andhra Pradesh,Visakhapatnam,www.avanthienggcollege.ac.in,1999,Urban,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-17915,"Raghu Engineering College, Dakamarri Village, Bheemunipatnam Mandal,PIN-531162(CC-98)",Andhra Pradesh,Visakhapatnam,www.raghuenggcollege.com,2001,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-17993,"Avanthi Institute of Engineering and Technology, Chirukupally(V), Bhogapuram(M), Near Tagarapuvalasa Bridge, PIN- 531 162 (CC-Q7)",Andhra Pradesh,Vizianagaram,www.aietta.ac.in,2005,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-71557,GREYFRIARS DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.greyfriarsdegreecollege.in,-,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24323,Unity Degree College ,Andhra Pradesh,Visakhapatnam,www.unitydegreecollege.com,1991,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-59270,SRI PONNAVOLU GOPIREDDY B.ED COLLEGE,Andhra Pradesh,Y.S.R.,pgopireddybedcollege.org.in,2016,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-60880,SRI RAGHAVENDRA BED COLLEGE ,Andhra Pradesh,Kurnool,www.srcdenannuru.com,2016,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-41008,"Kotha Hanumaiah & Lakshmi Kotamma Degree College, Piduguralla",Andhra Pradesh,Palnadu,www.khlmdc.in,2005,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24165,"AKNU M.S.N. CAMPUS, KKD",Andhra Pradesh,Kakinada,https://www.aknu.edu.in/MSNCAMPUS/,2017,Rural,PG Center / Off-Campus Center,University,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-27702,"Sree Vidyanikethan Degree College, A.Rangampet, Tirupati.",Andhra Pradesh,Tirupati,www.vidyanikethan.edu,1996,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-63569,SRI PRAGNA DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.sripragnacolleges.com,2017,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-71703,AMRITA VISHWA VIDYAPEETHAM AMARAVATI CAMPUS,Andhra Pradesh,Guntur,www.amrita.edu,2022,Rural,PG Center / Off-Campus Center,Private Un-Aided,"Amrita Vishwa Vidyapeetham, Coimbatore",Deemed University-Private
C-63500,SRINIVASA INSTITUTE OF MANAGEMENT,Andhra Pradesh,Y.S.R.,simkadapa.in,2019,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-63497,N S COLLEGE OF HORTICULTURE SCIENCE,Andhra Pradesh,Prakasam,nshorti.ac.in,2017,Rural,Affiliated College,Private Un-Aided,Dr Y S R Horticulture University,State Public University
C-63499,H P N Degree College Srikakulam,Andhra Pradesh,Srikakulam,www.hpncolleges.in,2017,Urban,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-59584,SRI ADITYA DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.aditya.ac.in/degree/sadcbvm,2017,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-63496,Sadineni Chowdaraiah Horticultural Polytechnic,Andhra Pradesh,Guntur,www.sadinenichowdaraiahcollege.com,2015,Rural,Affiliated College,Private Un-Aided,Dr Y S R Horticulture University,State Public University
C-27799,Govt. Degree College Autonomous,Andhra Pradesh,Chittoor,www.gdcnagari.edu.in,1978,Rural,Affiliated College,State Government,"Sri Venkateswara University, Tirupathy",State Public University
C-24266,Dr. Lankapalli Bullayya College,Andhra Pradesh,Visakhapatnam,www.lbc.edu.in,1973,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-30234,"SRI RACHAPUDY NAGABHUSHANAM DEGREE & PG COLLEGE, BADVEL",Andhra Pradesh,Y.S.R.,www.srnbdc.org,1997,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-54369,SIDDARTHA COLLEGE OF PHYSICAL EDUCATION -TIRUPATI,Andhra Pradesh,Chittoor,www.siddarthaphysicaledu.in,2014,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-71494,"GOVERNMENT COLLEGE OF NURSING, MACHILIPATNAM",Andhra Pradesh,Krishna,nil.nil,-,Urban,Constituent / University College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-59265,ADITYA DEGREE COLLEGE BVM,Andhra Pradesh,West Godavari,www.aditya.ac.in,2017,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-65793,KML DEGREE COLLEGE SABBAVARAM,Andhra Pradesh,Visakhapatnam,WWW.KMLDEGREECOLLEGE.COM,2017,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-65794,ASHOK KUMAR REDDY BED COLLEGE,Andhra Pradesh,Y.S.R.,www.akreducation.edu,2016,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-65795,NIGHTINGALE COLLEGE OF NURSING SABBAVARAM,Andhra Pradesh,Visakhapatnam,www.mutyalanaidu999@gmail.com,2020,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-61215,GEMS COLLEGE OF B.Sc.MLT,Andhra Pradesh,Srikakulam,-,-,-,Affiliated College,-,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-55114,University College of Science and Technology,Andhra Pradesh,East Godavari,http://www.aknu.edu.in,2006,Rural,Constituent / University College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-17902,"University College of Engineering, Vizianagaram",Andhra Pradesh,Vizianagaram,-,-,-,Constituent / University College,-,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-58789,ADITYA DEGREE COLLEGE P.S.R COMPLEX VIZIANAGARAM,Andhra Pradesh,Vizianagaram,aditya.ac.in/adcvzm,2017,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-18122,"ADITYA INSTITUTE OF TECHNOLOGY & MANAGEMENT, K.Kothuru, Tekkali - 532201, Srikakulam District, A.P(CC-A5)",Andhra Pradesh,Srikakulam,www.adityatekkali.edu.in,2001,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
C-18016,"Avanthi Institute of Pharmaceutical Sciences, Bhogapuram(M), PIN-531162  (CC-T5)",Andhra Pradesh,Vizianagaram,www.avanthipharma.ac.in,2005,Rural,Affiliated College,Private Un-Aided,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY GURAJADA VIZIANAGARAM,State Public University
