Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-30959,"S.K.N.S. Amruthavali Mahila Kalasala, Kadiri",Andhra Pradesh,Ananthapuramu,SKLNSAVMDC.ORG,2006,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30961,"P.S. Government Degree College, Penukonda",Andhra Pradesh,Sri Sathya Sai,https://www.gdcpenukonda.ac.in/,1980,Rural,Affiliated College,State Government,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30963,"K.H. Government Degree College, Dharmavaram",Andhra Pradesh,Sri Sathya Sai,www.khgdcdmm.ac.in,1982,Urban,Affiliated College,State Government,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30966,"Sri Venkateswara Degree College, Anantapur",Andhra Pradesh,Ananthapuramu,www.svdegreecollege.ac.in,1999,Urban,Affiliated College,Private Aided (Government Aided),"Sri Krishnadevaraya University, Anantapur",State Public University
C-30967,"Sri Balaji Vidya Vihar Degree College, Hindupur",Andhra Pradesh,Ananthapuramu,www.balajikalasala,1998,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30968,SKU College,Andhra Pradesh,Ananthapuramu,www.skuniversity.ac.in,1967,Rural,Constituent / University College,University,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30969,"S.Y.T.R. Government Degree College, Madakasira",Andhra Pradesh,Sri Sathya Sai,www.sytrgdcmadakasira.ac.in,1991,Rural,Affiliated College,State Government,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30970,"Royal PG Centre, Rayadurg",Andhra Pradesh,Ananthapuramu,www.royalpgcentre.com,2000,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30971,"Vidya Ratna Dr. K.G.A. Guptha Degree College, Agaili",Andhra Pradesh,Ananthapuramu,https://kgaguptainstitutions.com,2005,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30973,"Sri Sai Degree College, Dharmavaram",Andhra Pradesh,Ananthapuramu,srisaicollegedmm.org,2011,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30974,"J.C.N.R.M. Degree College, Tadipatri",Andhra Pradesh,Ananthapuramu,www.jcnrmdegreecollege.com,1992,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30978,"S.P.V.M. Degree College, Gorantla",Andhra Pradesh,Ananthapuramu,www.spvmdegreecollege.org,1997,Rural,Affiliated College,University,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30979,"Venkateswara College of Education, Kadiri",Andhra Pradesh,Ananthapuramu,www.vcebed.in,2007,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30981,"CMI Degree College, Anantapur",Andhra Pradesh,Ananthapuramu,http://www.sreenivasadegreecollege.com/,2001,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30982,"Balayesu Degree College, Hindupur",Andhra Pradesh,Ananthapuramu,https://balayesuinstitutions.org,1998,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30983,"Haindavi PG College, Dharmavaram",Andhra Pradesh,Ananthapuramu,www.haindavipgcollege.org,2009,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30949,"Sai Master Minds Degree College, Anantapur",Andhra Pradesh,Ananthapuramu,https://www.sreesaimasterminds.in/,2013,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30984,"Narayana Institute of Management, Tadipatri",Andhra Pradesh,Ananthapuramu,www.nims2010.com,2010,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30964,"Sri Sai Krupa Degree College, Dharmavaram",Andhra Pradesh,Ananthapuramu,srisaikrupadegreecollege.com,2011,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30921,"S.S.B.N. Degree College (Auonomous), Anantapur",Andhra Pradesh,Ananthapuramu,www.ssbnc.in,1981,Urban,Affiliated College,Private Aided (Government Aided),"Sri Krishnadevaraya University, Anantapur",State Public University
C-31014,"Sri Vani Degree and PG College, Anantapur",Andhra Pradesh,Ananthapuramu,www.srivanidegreeandpg.org,1997,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30986,"Swamy Vivekananda Degree College, Kalyuandurg",Andhra Pradesh,Ananthapuramu,www.svdckld.in,2006,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30987,"Sri Sai Degree College, Gooty",Andhra Pradesh,Ananthapuramu,www.srisaidc.in,2007,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30988,"Vivekananda Degree College, Kadiri",Andhra Pradesh,Ananthapuramu,svdpgc.in,2003,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30989,"S.T.S.N. Government Degree College, Kadiri",Andhra Pradesh,Sri Sathya Sai,www.stsngdckadiri.ac.in,1975,Rural,Affiliated College,State Government,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30992,"Sri Vivekananda Degree College, Dharmavaram",Andhra Pradesh,Ananthapuramu,www.svdc.com,2005,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30994,"M.S. Degree College, Gooty",Andhra Pradesh,Ananthapuramu,www.msdc.com,1991,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30998,SKU College of Pharmacy,Andhra Pradesh,Ananthapuramu,www.skuniversity.org,2008,Rural,Constituent / University College,University,"Sri Krishnadevaraya University, Anantapur",State Public University
C-30999,"Haindavi College of Education, Dharmavaram",Andhra Pradesh,Ananthapuramu,haindavicollegeofeducation.org,1999,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31000,"SDGS PG Department of Management, Hindupur",Andhra Pradesh,Ananthapuramu,https://sdgschdp.org/,1988,Urban,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-31001,"A.M. Linganna College of Education, Hindupur",Andhra Pradesh,Ananthapuramu,sevamandirhup.org,2007,Rural,Affiliated College,Private Un-Aided,"Sri Krishnadevaraya University, Anantapur",State Public University
C-26909,"Chiranjeevi Reddy Institute of Engineering and Technology, Anantapur",Andhra Pradesh,Ananthapuramu,www.crit.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-30965,"Gowtham Degree College, Anantapuram",Andhra Pradesh,Ananthapuramu,www.gowthamdegreecollegeap.in,1999,Urban,Affiliated College,Private Aided (Government Aided),"Sri Krishnadevaraya University, Anantapur",State Public University
C-26919,Sai Rajeswari Institute of Technology,Andhra Pradesh,Y.S.R.,www.srit.edu.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26911,Vasavi Institute of Management & Computer Sciences,Andhra Pradesh,Y.S.R.,www.vimcsciences.ac.in,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-27011,"Seshachala College of Pharmacy,Tirupati Puttur",Andhra Pradesh,Chittoor,https://scpedu.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-27012,"SKR College of Engineering & Technology, Manubolu",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.skrcet.org,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26369,"Agricultural College, Rajahmundry",Andhra Pradesh,East Godavari,https://agcrjy.in,2008,Rural,Constituent / University College,State Government,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-67408,JAAMIA COLLEGE OF EDUCATION,Andhra Pradesh,Visakhapatnam,www.jamiapeddanarava.org,2019,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-26371,"College of Food Science and Technology, Bapatla",Andhra Pradesh,Guntur,www.cfstbpt.com,2003,Urban,Constituent / University College,State Government,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-32771,"B.A & K.R Degree College, Ongole",Andhra Pradesh,Prakasam,www.bakrdcongole.com,2000,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32727,"Andhra Muslim College, Guntur",Andhra Pradesh,Guntur,andhramuslimcollege.org,1985,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32769,"AMG Degree College for Women, Chilakaluripeta",Andhra Pradesh,Guntur,www.amg.in,1993,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32711,"A.L.College of Education, Guntur",Andhra Pradesh,Guntur,www.alcollegeofeducation.org,1950,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32792,A.C.College of Law,Andhra Pradesh,Guntur,www.andhrachristiancollegeoflaw.info,1974,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-42745,"Krishnaveni Degree College, Vinukonda",Andhra Pradesh,Guntur,WWW.KVDCVNK.COM,2002,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-42744,"Vignan Degree College, Chemakurthi",Andhra Pradesh,Prakasam,www.stvrminstutions.in,2004,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-23885,Andhra Womens Sanskrit College,Andhra Pradesh,East Godavari,WWW.ANDHRA WOMENS,1931,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-40606,"S.B.G. Degree College, Sattenapalli",Andhra Pradesh,Guntur,www.sbgdc.in,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-44977,Dr. K. V. Subba Reddy School of Business Management,Andhra Pradesh,Kurnool,www.drkvsbschool.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-42742,"S.B.V.S.R College of Education, Cheemakurthi",Andhra Pradesh,Prakasam,www.sbvsrcoe.com,2007,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32778,A.P.Residential Degree College,Andhra Pradesh,Palnadu,www.aprdcnagarjunasagar.ac.in,1982,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-32766,University College of Pharmaceutical Sciences,Andhra Pradesh,Guntur,www.anu.ac.in,2009,Rural,Constituent / University College,University,"Acharya Nagarjuna University, Guntur",State Public University
C-32757,P.B.N. College,Andhra Pradesh,Guntur,www.pbn.ac.in,1951,Rural,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32752,St. Joseph's College of Education for Women,Andhra Pradesh,Guntur,www.stjosephbedcollege.ac.in,1946,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32750,"Vignan Degree College, Guntur",Andhra Pradesh,Guntur,www.vignandegreecollege.ac.in,1991,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32748,"Govt. Degree College, Kanigiri",Andhra Pradesh,Prakasam,www.gdcanigiri.ac.in,1983,Rural,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-32742,University Collge of Sciences,Andhra Pradesh,Guntur,www.nagarjunauniversity.ac.in,1976,Rural,Constituent / University College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-32725,"Rayapati Venkata Ranga Rao College of Education, Guntur",Andhra Pradesh,Guntur,www.rvrrced.org,1983,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32706,"St. Peter & G. Krishna College of Education, Tenali",Andhra Pradesh,Guntur,www.spgk.org,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32668,"Sri Rama Krishna Degree College, Ongole",Andhra Pradesh,Prakasam,-,2000,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32709,"Sri Majeti Guravaiah Degree College, Guntur",Andhra Pradesh,Guntur,WWW.SMDEGREECOLLEGE.COM,1994,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32673,"Prabhala Lakshminarayana Memorial Degree College, Kaza",Andhra Pradesh,Guntur,www.websprabhala.com,2002,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32682,"Omega College of Education, Pamuru",Andhra Pradesh,Prakasam,www.omegainstitutions.com,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32674,"Modern Degree College, Chilakaluripeta",Andhra Pradesh,Guntur,www.moderncpt.com,2002,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32694,"Krishnaveni Degree College, Narasaraopeta",Andhra Pradesh,Guntur,www.kvdcnrt.com,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32666,"K Chandrakala PG College, Tenali",Andhra Pradesh,Guntur,www.kchandrakalapgcollege.org,2001,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32690,"G V R & S Degree College for Women, Guntur",Andhra Pradesh,Guntur,www.gvrsgroup.info,1993,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32678,"G.V.& A.D.S.L. College of Education, Ongole",Andhra Pradesh,Prakasam,www.srigorantlaeds.org,2003,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32686,"Sri Venkateswara Degree College, Kollipara",Andhra Pradesh,Guntur,svinstitutions.org,2001,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32699,"Tarlapadu College of Education, Tarlapadu",Andhra Pradesh,Prakasam,www.tarlupaducoe.org,1984,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32698,"G.C & Y P N Degree College, Kanigiri",Andhra Pradesh,Prakasam,www.gcandypn.com,1993,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32705,"V.S.R. & N.V.R. College, Tenali",Andhra Pradesh,Guntur,www.vsrnvr.ac.in,1951,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32702,"C.S.R. Sarma College, Ongole",Andhra Pradesh,Prakasam,www.csrsarmacollege.com,1952,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32667,"Bharathi Degree College, Chirala",Andhra Pradesh,Prakasam,bharathi.degree,2001,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32708,T.J.P.S. College,Andhra Pradesh,Guntur,www.tjpscollege.ac.in,1971,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32695,University College of Engineering & Technology,Andhra Pradesh,Guntur,www.anu.ac.in,2009,Rural,Constituent / University College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-32675,"Hindu College, Guntur",Andhra Pradesh,Guntur,www.hcg.ac.in,1935,Urban,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-32672,R.V.R. & J.C. College of Engineering,Andhra Pradesh,Guntur,www.rvrjcce.ac.in,1985,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-32670,"Government College for Women Autonomous, Guntur",Andhra Pradesh,Guntur,www.gcwguntur.ac.in,1942,Urban,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-27812,"SEICOM Degree College, Tirupati",Andhra Pradesh,Chittoor,www.seicomcollege.ac.in,1997,Urban,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-22048,"College of Fishery Science, Muthukur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.apfu.ap.gov.in,1992,Rural,Constituent / University College,University,ANDHRA PRADESH FISHERIES UNIVERSITY,State Public University
C-59862,SRI SAMHITHA DEGREE COLLEGE,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.na,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-40607,"Vidya Kendran Degree College, Sattenapalli",Andhra Pradesh,Guntur,www.vidyakendram.org,2005,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-59871,RANGUMUDRI COLLEGE OF SCIENCE AND ARTS,Andhra Pradesh,Srikakulam,www.rangumudri.com,2005,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-24762,"D.K. Govt. College for Women, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,dkwgdcnellore.ac.in,1964,Urban,Affiliated College,State Government,"Vikram Simhapuri University, Nellore",State Public University
C-32652,"Bhagawan Sri Satya SaiBaba Degree College, Tadikonda",Andhra Pradesh,Guntur,www.bssbcollege.ac.in,1976,Rural,Affiliated College,Private Aided (Government Aided),"Acharya Nagarjuna University, Guntur",State Public University
C-67969,SCHOOL OF PLANNING AND ARCHITECTURE,Andhra Pradesh,Y.S.R.,www.ysrafu.ac.in,2020,Rural,Constituent / University College,University,Dr YSR Architecture and Fine Arts University,State Public University
C-63633,RGUKT- ONGOLE,Andhra Pradesh,Prakasam,www.rguktong.ac.in,2016,Rural,Constituent / University College,State Government,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,State Public University
C-30572,"Govt. College of Nursing, Visakhaptnam",Andhra Pradesh,Visakhapatnam,-,-,-,Affiliated College,-,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30576,"GSL College of Nursing, Rajahmundry",Andhra Pradesh,East Godavari,www.gslmc.com,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30577,"R.R. Christian College of Nursing, Kurnool",Andhra Pradesh,Kurnool,www.rrchristiancollegeofnursing.in,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30578,"Crescent College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.crescentcollegeofnursing.in  ,2005,Urban,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30580,"Jaya Shekara College of Nursing, Ongole",Andhra Pradesh,Prakasam,http://www.jscollegeofnursing.com/,2011,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30581,"Kasturi College of Physiotherapy, Anantapur",Andhra Pradesh,Ananthapuramu,www.kasturiphysiotherapy.com,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30584,"Aluuri Seetharama Raju Academy of Medical Sceiences, Eluru",Andhra Pradesh,West Godavari,www.asram.in,1999,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30586,"Balaji College of Nursing, Tirupati",Andhra Pradesh,Chittoor,www.BALAJI NURSING COLLEGE,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30589,"Mother College of Nursing, Visakhapatnam",Andhra Pradesh,Visakhapatnam,www.mothercollegeofnursing.org,2003,Rural,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30592,"Dr. Gururaj Govt. Homoeo Medical College, Gudiwada",Andhra Pradesh,Krishna,-,1945,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30597,"St. Joseph's College of Nursing, Guntur",Andhra Pradesh,Guntur,www.stjosephcon.com,2003,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30600,"Indira Priyadarshini College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.ipcnkadapa.org,2005,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30601,"Sri Sarada College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.srisaradacollegeofnursingkadapa.org,2010,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30602,"J.D. College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.jdkdcpn.org,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30604,"Sri Venkatadri College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,-,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30608,"Florence Nightingale Modern B.Sc Nursing Degree College For Women, Kadapa",Andhra Pradesh,Y.S.R.,www.florencenursingcollege.com,2003,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30609,"Vijaya Krishna College of Nursing, Visakhapatnam",Andhra Pradesh,Visakhapatnam,www.vimscolleges.com,2001,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30610,"VISAKHA ACADEMY OF PARAMEDICAL SCIENCES COLLEGE OF PHYSIOTHERAPY, VISAKHAPATNAM ",Andhra Pradesh,Visakhapatnam,www.vapms.org.in,1999,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30611,"Suma College of Nursing, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.sumacollegeofnursing.com,2008,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30612,"Mandyam College of Nursing, Tirupati",Andhra Pradesh,Chittoor,www.motherlandedu.org,2008,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30613,"Katuri College of Nursing, Guntur",Andhra Pradesh,Guntur,www.katuricollegeofnursing.com,2003,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30614,"Sri Rama Educational Trust College of Physiotherapy, Vizianagaram",Andhra Pradesh,Vizianagaram,physiomims.org,2004,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30615,"VIMS College of Medical Lab Technology, Vijaywada",Andhra Pradesh,Krishna,www.vimscolleges.com,2000,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30616,"Padmavatamma College of Nursing, Tirupati",Andhra Pradesh,Chittoor,https://admissionnursing.com,2009,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30617,"St. Joseph Dental College, Euluru",Andhra Pradesh,West Godavari,https://stjosephdentaleluru.com/,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30623,"AVM College of Physiotherapy, Kadapa",Andhra Pradesh,Y.S.R.,www.medikadapa.org,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30625,"Nirmala College of Nursing, Anantapur",Andhra Pradesh,Ananthapuramu,nirmalacollegeofnursing.com,2005,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30629,"Sri B.Ayyavaru Reddy Memorial College of Nursing, Kadapa",Andhra Pradesh,Y.S.R.,www.sarmcollages.org,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30630,"Sri Vikas College of Nursing, Tirupati",Andhra Pradesh,Chittoor,http://www.srivikascon.org/,2005,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30631,"Govt. Homoeo Medical College, Kadapa",Andhra Pradesh,Y.S.R.,www.ghmckadapa.com,1982,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30632,"Katuri Medical College, Guntur",Andhra Pradesh,Guntur,katurimedicalcollege.org,2001,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30633,"Adarsha College of Nursing, Anantapur",Andhra Pradesh,Ananthapuramu,WWW.SVESINSTITUTIONS.COM,2004,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30635,"Dr. NRS Ayurvedic College, Vijayawada",Andhra Pradesh,Krishna,www.nrsgac.com,1922,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30637,"Divya College of Nursing, Anantapur",Andhra Pradesh,Ananthapuramu,.....,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30639,"Satyam College of Nursing, Rajahmundry",Andhra Pradesh,East Godavari,www.satyamcollegeofnursing.com,2006,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30642,"Evangeline Booth College of Nursing, Ponnur",Andhra Pradesh,Guntur,saebcn.ac.in,2007,Urban,Affiliated College,University,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30645,"Lalitha College of Nursing, Guntur",Andhra Pradesh,Guntur,lalithacollegeofnursing.org,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30646,"Viswa Bharathi College of Nursing, Kurnool",Andhra Pradesh,Kurnool,https://viswabharathicon.edu.in/,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30647,"KIMS College of Nursing & Research Foundation, Amalapuram",Andhra Pradesh,East Godavari,www.kims.in,2006,Urban,Affiliated College,Private Aided (Government Aided),"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30648,"Vijaya College of Nursing, Kurnool",Andhra Pradesh,Kurnool,http://vconknl.in/,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30649,"Dr. Helen College of Nursing, Jammalamadugu",Andhra Pradesh,Y.S.R.,https://www.campbellhospital.org/,2006,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30650,"Lakshmi Venkatesh TG College of Nursing, Kurnool",Andhra Pradesh,Kurnool,www.lvtgnursing.com,2003,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30652,"Swetha College of B.Sc Nursing, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,-,-,-,Affiliated College,-,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
