Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-29579,"S.N.S.R.K.S. College, Saharsa",Bihar,Saharsa,www.snsrkscollege.ac.in,1980,Urban,Constituent / University College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-29578,"Madhepura College, Madhepura",Bihar,Madhepura,www.madhepuracollege.com,1984,Urban,Affiliated College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-17615,"C M College, Mandar Bounsi",Bihar,Banka,www.cmcollegebounsi.org.in,1979,Rural,Affiliated College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-74237,RUNGTA INSTITUTE OF TECHNOLOGY AND MANAGEMENT,Bihar,Araria,www.ritm.ac.in,2024,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-52875,St Paul Teachers Training College Birsinghpur,Bihar,Samastipur,www.spttcbir.org,2014,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-53954,"Swami Parankushacharya Adarsh Sanskrit Mahavidyalaya, Bihar",Bihar,Gaya,-,1980,Rural,Affiliated College,Private Aided (Government Aided),"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",State Public University
C-65524,SUBHADRA DEVI SCHOOL OF NURSING,Bihar,Vaishali,www.sdsn.in,-,Rural,Affiliated College,Private Aided (Government Aided),Bihar University of Health Sciences,State Public University
C-66162,SHRI RAM INSTITUTE OF MEDICAL SCIENCES,Bihar,Siwan,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-68513,INDIAN TECHNICAL COLLEGE,Bihar,Siwan,-,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-69129,SARASWATI DEVI RAM SAGAR JHA COLLEGE OF PHARMACY,Bihar,Samastipur,https://sdrsjcollegeofpharmacy.co.in/,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-55080,"Koshi Lord Buddha Medical College, Baijnathpur",Bihar,Saharsa,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-19025,"G.M.H.P. College, Bagaha",Bihar,Pashchim Champaran,www.gmhpcollege.in,1982,Urban,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-52924,ADWAITA MISSION TRAINING COLLEGE,Bihar,Banka,www.amtc.org.in,2006,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-73606,RAMESHWAR SINGH COLLEGE OF HIGHER EDUCATION    ,Bihar,Gaya,www.rschegaya.com,2022,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-30811,"College of Teacher Education, Darbhanga",Bihar,Darbhanga,www.manuu.edu.in,2006,Rural,PG Center / Off-Campus Center,University,"Maulana Azad National Urdu University, Hyderabad",Central University
C-19028,"A.B.S.College, Lalganj",Bihar,Vaishali,www.abscollegelalganjvaishali.com,1980,Rural,Affiliated College,Private Aided (Government Aided),"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-59276,Vikramaditya College of Education,Bihar,Nalanda,www.Vikedu.org,2013,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-63907,BIHAR COLLEGE OF TEACHER EDUCATION,Bihar,Patna,www.bcte-pat.com,2008,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12913,"Dr. R.R.M. College, Chandi",Bihar,Nalanda,www.drrrsmc.in/www.drrrsmcchandi.ac.in,1983,Urban,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59529,Gautam Teachers Training College,Bihar,Nalanda,www.gautamttc.ac.in,2012,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59469,MAA BACCHAN DEVI TEACHER TRAINING COLLEGE,Bihar,Nalanda,www.mbdttcollege.in,2014,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59280,MAA TARA INSTITUTE OF TECHNICAL EDUCATION,Bihar,Patna,www.maatarainstitute.org,2016,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59530,Mata Sushila Institute of Education,Bihar,Nalanda,www.matasushila.com,2016,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59169,Satyam International Institute Of Higher Studies,Bihar,Patna,www.siihsbedcollege.com,2015,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59467,Scholars College of Education,Bihar,Patna,www.scholarspatnaedu.in,2014,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-68525,GURO BINDA COLLEGE OF PHARMACEUTICAL SCIENCES,Bihar,Nawada,www.gurobindacollegeofpharmaceuticalsciences.com,2019,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-59462,sukhdeo narayan lal bahadur sita ram memorial b.ed college,Bihar,Nalanda,www.snlbsrbedcollege.org,2013,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-29590,"A. M. Degree College, Araria",Bihar,Araria,amdcararia.in,1985,Rural,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29581,"J.D.S.S. Mahila College, Forbishang",Bihar,Araria,www.jdssmahilacollegefbg.in,1981,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-55075,"Katihar Teaches Training College,   Sirsa",Bihar,Katihar,www.kttcollege.org,2012,Rural,Affiliated College,Private Un-Aided,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29611,"S. D. Law College, Katihar",Bihar,Katihar,www.suryadeolawcollege.com,1981,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-29601,"Nehru College, Bahadurganj",Bihar,Kishanganj,www.nehrucollegebahadurganj.ac.in,1965,Rural,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29627,"G.L.M. College, Banmankhi",Bihar,Purnia,www.glmcollege.ac.in,1955,Urban,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-17642,"LNBJ Mahila College, Bhramarpur",Bihar,Bhagalpur,www.lnbj.in,1980,Rural,Affiliated College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-61590,Ashoka Nursing and Paramedidal College,Bihar,Nalanda,www.ashokanursingparamedicalcollege.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65170,RAJ ARYAN NURSING AND PARAMEDICAL COLLEGE,Bihar,Nalanda,www.ranpc.in,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-67572,DR C P THAKUR COLLEGE,Bihar,Patna,drcpthakurcollege.com,1984,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-69132,BSC NURSING COLLEGE JLNMCH BHAGALPUR,Bihar,Bhagalpur,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-70049,K R NURSING COLLEGE AND HOSPITAL,Bihar,Saran,www.krnursingcollege.com,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-74214,PATEL NURSING COLLEGE,Bihar,Purnia,-,2022,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-70050,ACHARYA DHRUBASHA COLLEGE OF HEALTH EDUCATION,Bihar,Sitamarhi,WWW.AACHARAYADHRUBASHACOLLEGE.IN,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-46447,National Institute of Health Education and Research,Bihar,Patna,www.niher.org.in,-,Urban,Affiliated College,Private Aided (Government Aided),Bihar University of Health Sciences,State Public University
C-42781,Bhagalpur College of Engineering,Bihar,Bhagalpur,https://www.bcebhagalpur.ac.in/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-69006,KALYAN SEVA SANSTHAN COLLEGE OF PHARMACY,Bihar,Jamui,https://ksscpbihar.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65148,RAJKIYA AYODHYA SHIV KUMARI AYURVEDIC COLLEGE AND HOSPITAL BEGUSARAI,Bihar,Begusarai,gasachbgs.org,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-43566,A. N. Magadh Medical College & Hospital,Bihar,Gaya,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-69005,BSC NURSING COLLEGE ANMMCH GAYA,Bihar,Gaya,-,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-65466,VIVEKANAND PARAMEDICAL AND NURSING COLLEGE,Bihar,Gaya,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-58997,Patna Institute of Nursing  and Paramedical Science,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-66728,RAMSHARAN YADAV COLLEGE DEOKUND,Bihar,Aurangabad,www.ramsharanyadavcollege.com,-,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-64466,SNS COLLEGE OF PHARMACY,Bihar,Purbi Champaran,www.snscop.in,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-12935,Gaya Evening College,Bihar,Gaya,-,-,-,Affiliated College,-,"Magadh University, Bodh Gaya",State Public University
C-64162,SNS INSTITUTE OF NURSING SCIENCE,Bihar,Purbi Champaran,www.snsins.in,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65171,HIMALAYA COLLEGE OF NURSING,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-69973,HIMALAYA AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-69857,HIMALAYA COLLEGE OF PARAMEDICS,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-72488,"SAI BABA INSTITUTE OF PHARMACEUTICAL SCIENCES, MUZAFFARPUR",Bihar,Muzaffarpur,http://sbipsmuzaffarpur.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-59200,SWAMI VIVEKANAND PARA MEDICAL COLLEGE,Bihar,Jamui,http://svpmc.org/,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65528,NETAJI SUBHAS MEDICAL COLLEGE AND HOSPITAL,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-49568,Mahavir Cancer Sansthan,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-64159,MARYADA PURUSHOTAM COLLEGE OF EDUCATION ,Bihar,Buxar,www.maryadacoe.com,2015,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-60275,Bihar College Of Pharmacy,Bihar,Patna,www.biharcollegeofpharmacy.com,-,Rural,Affiliated College,University,Bihar University of Health Sciences,State Public University
C-17643,"Koshi College, Khagaria",Bihar,Khagaria,www.koshicollege.ac.in,1947,Rural,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-62955,ARCADE BUSINESS COLLEGE KHAGAUL PATNA,Bihar,Patna,www.abcollege.in,2012,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12836,"B.B.M.B.G. Kanya Mahavidyalaya, Bihta",Bihar,Patna,bbmbgkanyacollege.ac.in,1988,Urban,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-29636,"C.M. Sc. College, Madhepura",Bihar,Madhepura,WWW.CMSCIENCECOLLEGE.ORG,1988,Urban,Affiliated College,Private Aided (Government Aided),"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-59624,MOTHER S INTERNATIONAL TEACHERS TRAINING ACADEMY,Bihar,Patna,www.mittapatna.org,2014,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12856,"D.N. College, Masaurhi",Bihar,Patna,dncollegemasaurhi.org,1979,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59287,"RAM KRIPAL SINGH TEACHER TRAINING COLLEGE, ARAUT",Bihar,Nalanda,www.rksttc.com,2010,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59294,KAMLESHWARI PRASAD SINGH TEACHER TRAINING COLLEGE,Bihar,Patna,www.kpsttc.com,2013,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-65513,PRIYADARSHINI NURSING INSTITUTE,Bihar,Darbhanga,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-67598,MODERN INSTITUTE OF PHARMACY,Bihar,Banka,http://mipbanka.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-42780,Jawahar Lal Nehru Medical College & Hospital,Bihar,Bhagalpur,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-43236,Patna Medical College,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-65149,CHANAKYA COLLEGE OF PHARMACY AND MEDICAL SCIENCES,Bihar,Bhojpur,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-65485,VARMA COLLEGE OF NURSING AND PARAMEDICAL SCIENCE ANAITH ARA,Bihar,Bhojpur,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-65465,MAGADH PARAMEDICAL AND NURSING INSTITUTE,Bihar,Gaya,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-69282,JAMUI COLLEGE OF PHARMACY,Bihar,Jamui,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-70165,KATIHAR BSC NURSING COLLEGE,Bihar,Katihar,www.katiharnursinginstitute.com,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-74225,DASHRATH PRASAD RAMNANDAN PANDEY COLLEGE OF PHARMACY,Bihar,Aurangabad,https://www.dprppharmacy.com/,2022,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-56063,Katihar Engineering College,Bihar,Katihar,http://keck.ac.in/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-65717,SHYAMLAL CHANDRASHEKHAR PARAMEDICAL INSTITUTE,Bihar,Khagaria,https://slcnursingcollege.com/,-,Rural,Affiliated College,University,Bihar University of Health Sciences,State Public University
C-49560,Shyamlal Chandrashekhar Nursing College,Bihar,Khagaria,https://slcnursingcollege.com/,-,Rural,Affiliated College,University,Bihar University of Health Sciences,State Public University
C-49561,Azmet Institute of Technology,Bihar,Kishanganj,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-29587,"M.G.M. Medical College, Kishanganj",Bihar,Kishanganj,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-68526,JANNAYAK KARPURI THAKUR MEDICAL COLLEGE AND HOSPITAL MADHEPURA,Bihar,Madhepura,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-67635,TALUKA INSTITUTE OF NURSING,Bihar,Madhubani,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-69004,BSC NURSING COLLEGE BMIMS PAWAPURI NALANDA,Bihar,Nalanda,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-71523,COLLEGE OF PHARMACY,Bihar,Nalanda,-,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-69853,N P INSTITUTE OF PHARMACY,Bihar,Nalanda,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-74233,"AWADHESH PRASAD MAHAVIDYALYA NADAUL, MASAURHI,  PATNA",Bihar,Patna,-,1989,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-62058,Nibha Institute of Pharmaceutical Sciences,Bihar,Nalanda,www.nipsrajgir.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65518,S A INSTITUE OF NURSING,Bihar,Nalanda,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-49556,Moti Babu Institute of Technology,Bihar,Araria,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49126,Vidyadan Institute of Technology & Management,Bihar,Bhojpur,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-12863,"Sadanand College, Biharshariff",Bihar,Nalanda,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-70047,BSC NURSING COLLEGE DARBHANGA MEDICAL COLLEGE AND HOSPITAL DMCH DARBHANGA,Bihar,Darbhanga,-,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-71083,YASHODANAND COLLEGE OF PHARMACY,Bihar,Nalanda,-,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-31164,"ASIAN INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY , PATNA",Bihar,Patna,-,-,-,Recognized Center,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-8756,Darbhanga Medical College & Hospital,Bihar,Darbhanga,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-49575,Arcade Institute of Sccience & Technology,Bihar,Patna,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49150,Patna Sahib College of Engineering & Technology,Bihar,Patna,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-68094,"BSC NURSING COLLEGE, NMCH, PATNA",Bihar,Patna,-,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-49569,Public Health Institute,Bihar,Patna,-,-,Urban,Affiliated College,State Government,Bihar University of Health Sciences,State Public University
C-65659,SHIVAM COLLEGE OF HIGHER STUDIES (NURSING),Bihar,Patna,https://schsnursing.com,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-71085,SUNDARAM INSTITUTE OF NURSING TRAINING ,Bihar,Patna,-,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-46448,"College of Nursing, Kurji Holy Family Hospital",Bihar,Patna,www.conkhfh.in,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-64008,GOVERNMENT TIBBI COLLEGE AND HOSPITAL ,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-49567,Government Ayurvedic College,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-59002,NARAYAN NURSING COLLEGE,Bihar,Rohtas,-,-,-,Constituent / University College,-,Bihar University of Health Sciences,State Public University
C-29462,IGIMS College of Nursing Patna,Bihar,Patna,-,-,-,Constituent / University College,-,Bihar University of Health Sciences,State Public University
C-64670,A AND E COLLEGE OF PHARMACY,Bihar,Samastipur,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-31071,IMARAT INSTITUTE OF COMPUTER AND ELECTONICS PATNA,Bihar,Patna,-,-,-,Recognized Center,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-69975,KUSUMRAJ INSTITUTE OF PHARMACY,Bihar,Patna,WWW.kusumrajpharmacy.in,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-65169,MAA KANTI COLLEGE OF NURSING,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-31140,NORTH INDIA COMPUTER & ELECTRONICS PATNA,Bihar,Patna,-,-,-,Recognized Center,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-60878,A.Y.T. Teachers training College,Bihar,Siwan,http://www.aytttc.sevasamiti.org.in,2010,Rural,Affiliated College,Private Un-Aided,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-43569,Nalanda Medical College and Hospital,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-70052,MAGADH INSTITUTE OF PHARMACY,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-51680,Patliputra College of Computer Science and Management (PCCM COLLEGE) Patna,Bihar,Patna,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-66520,MAHABIR PARAMEDICAL TRAINING AND RESEARCH INSTITUTE,Bihar,Patna,www.mptri.org,-,Rural,Affiliated College,Private Aided (Government Aided),Bihar University of Health Sciences,State Public University
C-8350,"Bihar Veterinary College, Patna",Bihar,Patna,http://www.bvcpatna.org.in,1927,Urban,Constituent / University College,University,BIHAR ANIMAL SCIENCES UNIVERSITY,State Public University
C-67557,RADIANT INSTITUTE OF PHARMACEUTICAL SCIENCES,Bihar,Kishanganj,www.radiantinstitutions.com,2020,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-60917,G.S. Teachers Training College,Bihar,Patna,https://www.gsttc.co.in/,2017,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-59482,"Vidya Niketan Teacher Training College, Charman,Masaurhi",Bihar,Patna,http://www.vidyaniketanteachertrainingcollege.org,2013,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12890,"DEO SHARAN WOMEN'S EVENING COLLEGE , SOHSARAI , NALANDA",Bihar,Nalanda,www.dswecollege.in,1987,Urban,Affiliated College,Local Body,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59295,PRATIBHA PALLAVAN TEACHERS TRAINING COLLEGE,Bihar,Patna,ppttcmasaurhi.com,2008,Urban,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-64106,PATNA HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,Bihar,Patna,https://phmchpatna.com,1961,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-64107,BABA HEERA SINGH DEEPA SINGH JEE PRIMARY TEACHERS TRAINING COLLEGE,Bihar,Bhojpur,hdsinghttcollege.org,2014,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-64108,SABHAPATI MISHRA INSTITUTE OF EDUCATION,Bihar,Buxar,www.spmishrainstituteofeducation,2020,Urban,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-64109,SHAHEED PRAMOD BED COLLEGE ,Bihar,Muzaffarpur,shaheedpramod.org,2012,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-64110,MATA MANJHARO AJAB DAYAL SINGH MAHAVIDYALAYA,Bihar,Bhojpur,mmadscollege.org,2019,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-64112,R P COLLEGE,Bihar,Nawada,www.rpcolleges.in,2015,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-27117,"D.S.S.V. College, Simari",Bihar,Buxar,https://www.dssvcollege.com,1983,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27159,Swami Shiwa Nand Jee Tirth College Sasaram,Bihar,Rohtas,www.sstcollegesasaram.com,1980,Urban,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-64161,NUTAN COLLEGE OF NURSING,Bihar,Sitamarhi,WWW.NUTANCOLLEGEOFNURSING.IN,2019,Rural,Affiliated College,Private Aided (Government Aided),"Aryabhatta Knoweledge University , Patna",State Public University
C-49577,Ambedkar Institute of Higher Education,Bihar,Patna,www.aihe.com,2013,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-12915,"R.L.S.Y. College, Anisabad",Bihar,Patna,https://www.rlsycollegeanisabad.com/,1979,Urban,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12895,"R.L.S.Y. College, Biharshariff",Bihar,Nalanda,https://rlsycollegebiharsharif.com,1978,Urban,Affiliated College,University,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12872,"R.R.P. College, Bhargawan",Bihar,Patna,www.rrpcollegebhergawan.org.in,1984,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-74420,"LORD BUDDHA KOSHI MEDICAL COLLEGE HOSPITAL, SAHARSA",Bihar,Saharsa,www.lbkmch.org,2018,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-27153,"K.N. Singh College, Itarhi, Buxar",Bihar,Buxar,https://knscollege.com/,2010,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-60427,sundaram International Institute Of Higher Studies,Bihar,Patna,www.sundaramttc.com,2016,Urban,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-64464,DHARIKSHAN SHANTI MEERA SIDHNATH DEGREE MAHAVIDYALAYA KULHARIA ,Bihar,Bhojpur,www.dsaews.com,2020,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-64467,NARAYAN ACADEMY OF MANAGERIAL EXCELLENCE,Bihar,Rohtas,-,-,Rural,Constituent / University College,Private Un-Aided,GOPAL NARAYAN SINGH UNIVERSITY,State Private University
C-64468,K P S COLLEGE KINJAR ARWAL,Bihar,Arwal,www.kpscollegekinjerarwal.com,2009,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-64470,GURO BINDA COLLEGE,Bihar,Nawada,www.gurobindacollege.com,2011,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-64472,MAGADH MAHAVIDYALAYA ,Bihar,Jehanabad,www.magadhmahavidaylay.ac.in,1983,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-64473,SUB DIVISIONAL GOVERNMENT DEGREE COLLEGE NAUHATTA ROHTAS,Bihar,Rohtas,www.sdgdcollegenauhatta.co.in,2019,Rural,Recognized Center,University,"Veer Kunwar Singh University, Arrah",State Public University
C-17663,"KDS College, Gogri",Bihar,Khagaria,www.kdscollegegogri.ac.in,1961,Urban,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-68517,MGM COLLEGE OF PHARMACY,Bihar,Patna,-,-,-,Affiliated College,-,Bihar University of Health Sciences,State Public University
C-66149,SIKARIA PHARMACY COLLEGE,Bihar,Purbi Champaran,WWW.SIKARIAPHARMACY.COM,-,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-61001,Krishna College of Teachers Education,Bihar,Patna,www.kcte.in,2015,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
