Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-30201,"Sri Vaishnavi Degree College, Kadapa",Andhra Pradesh,Y.S.R.,www.srivaishnavidegreecollege.org.in,1996,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-40800,"S.V. Degree and PG College, Nellore",Andhra Pradesh,Sri Potti Sriramulu Nellore,-,-,-,Affiliated College,-,"Vikram Simhapuri University, Nellore",State Public University
C-30560,"Santhiram Medical College, Nandyal",Andhra Pradesh,Kurnool,www.santhirammedicalcollege.com,2005,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-71959,GOVERNMENT MEDICAL COLLEGE ELURU,Andhra Pradesh,Eluru,https://gmceluru-ap-gov.com/,2023,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30205,C.R.Reddy Degree College,Andhra Pradesh,Y.S.R.,www.crreddydegreecollege.org,2005,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30561,"Sri Venkateswara College of Nursing, Tirupati Road",Andhra Pradesh,Chittoor,www.svcon.org,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30566,"Sister Care College of Nursing, Guntur",Andhra Pradesh,Guntur,www.sistercarecon.org,2004,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-54487,"SRI VENKATA SRINIVASA DEGREE COLLEGE , MAKKUVA",Andhra Pradesh,Parvathipuram Manyam,svsdc.org,2011,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-32774,"Sriji Degree College, Maddiralapadu",Andhra Pradesh,Prakasam,www.srijidc.com,1997,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-71962,CHANDRA COLLEGE OF NURSING,Andhra Pradesh,Guntur,www.chandracollegeofnursing.com,2022,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-71963,AMARA COLLEGE OF NURSING,Andhra Pradesh,Tirupati,www.amaracollegeofnursing.com,2022,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-61479,NANDANAM DEGREE COLLEGE,Andhra Pradesh,Kurnool,-,-,-,Affiliated College,-,"Rayalaseema, University Kurnool",State Public University
C-30206,"Sri Sai Degree College, Rly.Koduru",Andhra Pradesh,Y.S.R.,SSDCKODUR.IN,1996,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30567,"Kugler Memorial Physiotherapy Degree College, Guntur",Andhra Pradesh,Guntur,https://kuglerphysiotherapycollege.org,1998,Urban,Affiliated College,University,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-71969,MEDARAMETLA ANJAMMA MASTAN RAO LAW COLLEGE,Andhra Pradesh,Palnadu,-,2023,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-54960,SIDDI DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.csd.net,2015,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-30317,Sri Sai College of Education,Andhra Pradesh,Y.S.R.,sisaicollegeofeducation.in,2007,Rural,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30319,Balaji College of education,Andhra Pradesh,Y.S.R.,www.balajicollegeofeducation.in,2007,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-30381,"St. Joseph College of Nursing, Eluru",Andhra Pradesh,West Godavari,www.sjconeluru.org,2008,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30534,"Rajiv Inst. of Medical Sciences, Ongole",Andhra Pradesh,Prakasam,www.gmcongole.org,2008,Urban,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30570,"Vishnu Dental College, Bheemavaram",Andhra Pradesh,West Godavari,www.vdc.edu.in,2002,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30677,"Florence Nightingale College of Nursing, Kankipadu",Andhra Pradesh,Krishna,-,2004,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30679,"Vijay College of Nursing, Srikakulam",Andhra Pradesh,Srikakulam,www.vinssklm.com,2016,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-49971,"VEDAVYASA DEGREE COLLEGE, KALYANAPURAM",Andhra Pradesh,Chittoor,www.vedavyasaeducation.in,2011,Rural,Affiliated College,Private Aided (Government Aided),"Sri Venkateswara University, Tirupathy",State Public University
C-65263,KCREDDY COLLEGE OF NURSING,Andhra Pradesh,Guntur,WWW.KCRN.AC.IN,2018,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-65262,SRI BIJIVEMULA VEERA REDDY EDUCATIONAL GROUP,Andhra Pradesh,Y.S.R.,www.sbvr.in,2015,Rural,Affiliated College,Private Un-Aided,Dr Y S R Horticulture University,State Public University
C-35901,"Sri Sai Ram PG College, Nandikotkur",Andhra Pradesh,Kurnool,www.srisairamedu.in,2007,-,Affiliated College,-,"Rayalaseema, University Kurnool",State Public University
C-30460,"Dr. Abdul Haq Unani College & Hospital, Kurnool",Andhra Pradesh,Kurnool,-,-,-,Affiliated College,-,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-55537,"JANET DEGREE COLLEGE, KETHANKONDA, IBRAHIMPATNAM MANDAL",Andhra Pradesh,Krishna,-,-,-,Affiliated College,-,"Krishna University, Machhlipattanam",State Public University
C-65261,APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,Andhra Pradesh,Chittoor,www.aimsrchittoor.edu.in,2016,Urban,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-65260,PRABHU COLLEGE OF NURSING,Andhra Pradesh,Sri Potti Sriramulu Nellore,prabhunursing.com,2018,Urban,Affiliated College,University,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-65947,SNR DEGREE COLLEGE,Andhra Pradesh,Chittoor,www.snrdc.edu,2013,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-30571,"SAVE College of Nursing, Tirupati",Andhra Pradesh,Chittoor,www.savecon.in,2009,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-54959,ANOOP DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.anoopeducational@gmail.com,2015,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-54957,"SANSKRITHI SCHOOL OF ENGINEERING, PUTTAPARTHI",Andhra Pradesh,Ananthapuramu,www.sseptp.org,2015,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-30680,"CKS Teja Institute of Dental Sciences & Research, Tirupati",Andhra Pradesh,Chittoor,www.cksdental.edu.in,2000,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-24108,S.D. College of Information Technology,Andhra Pradesh,West Godavari,www.svke.net,2001,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-30684,"Sri Padmavathi College of Nursing, Guntakal",Andhra Pradesh,Ananthapuramu,www.padmavathigroupofinstituions.com,1998,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-30687,"S.K. College of Nursing, Kakinada",Andhra Pradesh,East Godavari,www.skcollegeofnursing.com,2004,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-52007,MEDHA DEGREE COLLEGE,Andhra Pradesh,Y.S.R.,medhagroups.com,2013,Urban,Affiliated College,Private Un-Aided,"Yogi Vemana University, Kadapa",State Public University
C-52006,ACSR GOVERNMENT MEDICAL COLLEGE,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.acsrgmcnlr.edu.in,2014,Rural,Affiliated College,State Government,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-59717,SUMOURYA DEGREE COLLEGE,Andhra Pradesh,Kurnool,www.sumouryaedu.in,2018,Rural,Affiliated College,Private Un-Aided,"Rayalaseema, University Kurnool",State Public University
C-30692,"Sree Sai Dental College & Research Inst., Srikakulam",Andhra Pradesh,Srikakulam,www.ssdcri.org,2003,Rural,Affiliated College,Private Un-Aided,"Dr. N.T.R. University of Health Sciences, Vijaywada",State Public University
C-65792, ASHOKA COLLEGE OF EDUCATION,Andhra Pradesh,Vizianagaram,http://sriashokbedcollege.com/md.html,2003,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24231,Naipunya Degree College,Andhra Pradesh,Kakinada,www.naipunya.in,2017,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-54942,SHANKARI DEGREE COLLEGE,Andhra Pradesh,West Godavari,shankaricollege.com,2014,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-27694,"Sree Vidya Arts & Science Degree College, Sai Nagar",Andhra Pradesh,Chittoor,www.sreevidya.com,2014,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-63855,"SRI VENKATESWARA DEGREE COLLEGE, ETCHERLA",Andhra Pradesh,Srikakulam,www.svcet.info,2014,Rural,Affiliated College,Private Un-Aided,"Dr.B.R.Ambedkar University, Etcherla",State Public University
C-26824,"Aditya Degree College, Near RTC Complex, Vsp",Andhra Pradesh,Visakhapatnam,www.aditya.ac.in,2005,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-26827,"Aditya Degree College, Gopalapatnam, Visakhapatnam",Andhra Pradesh,Visakhapatnam,www.aditya.ac.in/adcgpt,2005,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-63850,Emeralds Degree and Pg College,Andhra Pradesh,Chittoor,www.emeraldsdegreepg.in,2017,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-63849,Sri Aditya Degree College,Andhra Pradesh,Visakhapatnam,www.sriaditya.com,2006,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-63848,SRI VENKATESWARA HORTICULTURAL POLYTECHNIC,Andhra Pradesh,Srikakulam,http://svcagriculture.in/,2018,Rural,Affiliated College,Private Un-Aided,Dr Y S R Horticulture University,State Public University
C-63847,PRIYADARSHINI DEGREE COLLEGE,Andhra Pradesh,Chittoor,indiracollegeofeduction.edu.in,2011,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-26839,"Dr.K.V.Subba Reddy Institute of Pharmacy, Kurnool",Andhra Pradesh,Kurnool,www.drkvsrip.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26841,Sharada Post-Graduate Institute of Research & Technological Sciences,Andhra Pradesh,Y.S.R.,www.spirts.ac.in,1994,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26842,"M.J.R. College of Engineering & Technology, Pulicherla",Andhra Pradesh,Chittoor,www.mjrcet.org,2009,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26845,"Ratnam Institute of Pharmacy, Pidathapolur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.ratnampharma.edu.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26848,"Bheemi Reddy Institute of Management Science, Adoni",Andhra Pradesh,Kurnool,www.bimsadoni.ac.in,2010,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26852,"Rami Reddy Subbarami Reddy Engineering College, Kavali",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.rsrec.edu.in,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26854,Narayana Engineering College-Gudur,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.necg.ac.in,2001,Urban,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26855,"Audisankara College of Engineering  & Technology, Gudur",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.audisankara.ac.in,2001,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26856,"Dr.K.V.Subba Reddy Institute of Technology, Kurnool",Andhra Pradesh,Kurnool,www.drkvsrit.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26857,"Vemu Institute of  Technology, Chittoor",Andhra Pradesh,Chittoor,www.vemu.org,2008,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-26859,"Siddharth Institute of Engineering & Technology, Puttur",Andhra Pradesh,Chittoor,www.sietk.org,2001,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-55536,"SRI NIKHILA DEGREE COLLEGE, CHILAKALURIPET, GUNTUR DISTRICT, 522616",Andhra Pradesh,Guntur,www.srinikhiladegreecollege.com,2015,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-26862,ANDHRA ENGINEERING COLLEGE,Andhra Pradesh,Sri Potti Sriramulu Nellore,www.aecn.in,2010,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-55538,"KRISHNA CHAITANYA DEGREE COLLEGE, KANIGIRI",Andhra Pradesh,Prakasam,www.krishnachaitanyadegreecollege.com,2015,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-48482,"K B REDDY COLLEGE OF EDUCATION, NAIDUPET",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.kbrgroupofinstitution.in,2011,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-48484,"VIGNAN DEGREE COLLEGE, CHEJARLLA",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.vignandegreecollege.com,2013,Rural,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-48486,"ANAM SANJEEVAREDDY DEGREE COLLEGE, ATMAKUR",Andhra Pradesh,Sri Potti Sriramulu Nellore,www.asrdegreecollege.com,2012,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-23984,NOVA DEGREE COLLEGE,Andhra Pradesh,West Godavari,http://www.nova.edu.in/,2002,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23930,Rajamahendri  Degree College for Women,Andhra Pradesh,East Godavari,www.rajamahendricollegeforwomen.org,1993,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23906,Rajiv Gandhi Degree College,Andhra Pradesh,East Godavari,rgc.ac.in,1991,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24023,R.R.D.S. GOVT. DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.rrdsgdc.ac.in,1972,Urban,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24347,Samhitha Degree College,Andhra Pradesh,East Godavari,http://www.samhithaedu.com,2007,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24353,S.V.Degree College,Andhra Pradesh,Anakapalli,https://youtu.be/1o6nsOQazc0?si=FHKPDWtGam1tXTix,2010,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-63631,Pragati Womens Degree College,Andhra Pradesh,Kakinada,pragatigroup.org,2017,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24456,S.A.S. GOVT. DEGREE COLLEGE,Andhra Pradesh,Eluru,www.sasgdcnrpm.ac.in,1972,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-72767,ZENEX VISION SCHOOL OF BUSINESS AND TECHNOLOGY    ,Andhra Pradesh,Sri Potti Sriramulu Nellore,https://www.zenexvision.edu.in/,2001,Urban,Affiliated College,Private Un-Aided,"Vikram Simhapuri University, Nellore",State Public University
C-34999,"SRI SAI DEGREE COLLEGE, TANUKU, W.G.DISTRICT",Andhra Pradesh,West Godavari,WWW.SAIDRCOLLEGE.COM,2003,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23919,Sri Sai Madhavi Degree College,Andhra Pradesh,East Godavari,www.ssmdc.com,2002,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24444,"Sri Sai Madhavi Degree College, Anaparthi",Andhra Pradesh,East Godavari,www.ssmdca.com,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23981,SRI SURYA DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.srisuryacollege.org,2010,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24199,Sri Varupala Surya Rao Degree College,Andhra Pradesh,Kakinada,WWW.VSRDEGREECOLLEGE.COM,2006,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23841,SRI VELAGAPUDI RAMAKRISHNA DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.svrkdegree.info,1996,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23943,Sri Venkatasai Degree College,Andhra Pradesh,Kakinada,www.svsdc.edu,2007,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24384,Smt.J.B.Degree College,Andhra Pradesh,East Godavari,smtjastibullemmaidegreecollege.in,1996,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-22058,"College of Horticulture, Venkataramannagudem",Andhra Pradesh,West Godavari,www.drysrhu.ap.gov.in,2007,Rural,Constituent / University College,State Government,Dr Y S R Horticulture University,State Public University
C-17975,SAI TIRUMALA NALABOTHU VENKATA RAO ENGINEERING COLLEGE,Andhra Pradesh,Guntur,www.saitirumalanvr.ac.in,2007,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Kakinada",State Public University
C-24328,Sree Siddhartha Degree College,Andhra Pradesh,East Godavari,ssdcangara.org,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-22055,"College of Horticulture, Anantharajupet",Andhra Pradesh,Y.S.R.,www.drysrhu.ap.gov.in,2007,Rural,Constituent / University College,State Government,Dr Y S R Horticulture University,State Public University
C-24192,SRI CHALAPATI DEGREE COLLEGE,Andhra Pradesh,West Godavari,www.srichalapathiclz.info,2005,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-39496,"SRI GOWTHAMI DEGREE COLELGE, NARSAPUR, W.G.DIST",Andhra Pradesh,West Godavari,www.srigowtami.com,2010,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24480,"Sri Gowthami Degree College, Jinnuru(V)",Andhra Pradesh,West Godavari,srigowtami.com,2007,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24061,S.V.S.S. ARTS & SCIENCE COLLEGE,Andhra Pradesh,West Godavari,http://www.svssdegreecollegeattili.info/,1975,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24115,S.V.V.S.S.Devasthanam Degree College,Andhra Pradesh,Kakinada,https://www.prokerala.com/education/svvss-devastanam-degree-college-annavaram-46140.html,1992,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24263,The Amalapuram Degree College,Andhra Pradesh,East Godavari,WWW.THE AMALAPURAM DEGREE COLLEGE,2002,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24034,TRIVENI DEGREE COLLEGE,Andhra Pradesh,West Godavari,trivenicollege.com,1998,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-63634,RGUKT-SRIKAKULAM,Andhra Pradesh,Srikakulam,www.rguktsklm.ac.in,2016,Rural,Constituent / University College,State Government,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,State Public University
C-24173,Vignan Institute of Science & Arts,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,vignanmdp.edu.in,2005,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23979,VIJNANA NILAYAM DEGREE COLLEGE,Andhra Pradesh,Eluru,www.vijnananilayam.org,1997,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-26858,Viswam Engineering College,Andhra Pradesh,Chittoor,www.viswamengg.in,2006,Rural,Affiliated College,Private Un-Aided,"Jawaharlal Nehru Technological University, Anantapur",State Public University
C-63630,GOVT DEGREE COLLEGE VIZIANAGARAM,Andhra Pradesh,Vizianagaram,www.mrgsc.ac.in,2019,Urban,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-23964,K.A. & H.L. DEGREE COLLEGE,Andhra Pradesh,Eluru,https://kahldegreecollege9.wixsite.com/kahldegreecollege-1,1999,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-63629,SRI BALAJI DEGREE COLLEGE,Andhra Pradesh,Visakhapatnam,www.sribalajiinstitutions.in,2015,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24391,Sri Venkateswara College of Arts & Science,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.svcasknramp.com,2005,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-27195,"Pragathi Degree College, Kottavalasa, Vizianagaram",Andhra Pradesh,Vizianagaram,https://pragathieducationalinstitutions.com/degree-p-g/,1999,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-67348,KRISHNA TEJA HOTEL MANAGEMENT,Andhra Pradesh,Chittoor,hotelmanagement.org,2011,Rural,Affiliated College,Private Un-Aided,"Sri Venkateswara University, Tirupathy",State Public University
C-45100,RGUKT- NUZVID,Andhra Pradesh,Eluru,https://rguktn.ac.in,2008,Rural,Constituent / University College,State Government,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,State Public University
C-23882,SASI DEGREE COLLEGE,Andhra Pradesh,East Godavari,https://www.sasi.edu.in,2006,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-63627,Government Degree College Chinturu,Andhra Pradesh,Alluri Sitharama Raju,gdcchinturu.ac.in,2018,Rural,Affiliated College,State Government,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24041,C.B.R.Degree College,Andhra Pradesh,Kakinada,www.cbrdegreecollege.ocm,2003,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-68918,"GOVERNMENT DEGREE COLLEGE, DARSI",Andhra Pradesh,Prakasam,gdcdarsi.ac.in,2021,Urban,Affiliated College,State Government,"Acharya Nagarjuna University, Guntur",State Public University
C-24157,S.N.M. Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,WWW.snmdegreecollege.in,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24131,VIKAS DEGREE COLLEGE,Andhra Pradesh,East Godavari,vikascollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-39249,"Sri Shiridi Sai Degree College, Vizianagaram Dist.",Andhra Pradesh,Vizianagaram,www.sssdegreecollegebobbili.com,1998,Urban,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-23853,St. Joseph's College for Women,Andhra Pradesh,Visakhapatnam,www.stjosephscollegevisakhapatnam.ac.in,1958,Urban,Autonomous College,Private Aided (Government Aided),"Andhra University, Visakhapatnam",State Public University
C-70066,"SRI LALITHA DEVI COLLEGE OF EDUCATION,RAJAMPALLI, DARSI",Andhra Pradesh,Prakasam,www.srilalitha.com,-,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-70067,"CILRD AND M DEGREE COLLEGE, VINUKONDA",Andhra Pradesh,Palnadu,www.cilrd.in,-,Urban,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24087,"Government Degree College, Paderu",Andhra Pradesh,Alluri Sitharama Raju,www.gdcpaderu..ac.in,1985,Rural,Affiliated College,State Government,"Andhra University, Visakhapatnam",State Public University
C-24396,Sathabdhi Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.sathabdhidegreecollege.com,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24248,Bh.S.R. & V.L.M. DEGREE COLLEGE,Andhra Pradesh,East Godavari,www.bhsrvlmdegreecollege.com,1994,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-70068,BHAVANAMS DEGREE COLLEGE,Andhra Pradesh,Palnadu,www.bhavanamsdegreecollege.com,-,Rural,Affiliated College,Private Un-Aided,"Acharya Nagarjuna University, Guntur",State Public University
C-24086,Sheela mantula Veera Suryavatamma Degree College,Andhra Pradesh,Visakhapatnam,https://svsdegreecollege.in/,2006,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
C-24478,Smt.Sakunthala Devi Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.ssddcollege.org,2001,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-23914,Vidyanidhi Degree College,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,www.vidyanidhigroup.in,2005,Urban,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24186,B.S.R. Degree College,Andhra Pradesh,Kakinada,www.bsrdegreedivili,2005,Rural,Affiliated College,Private Un-Aided,"Adikavi Nannaya University, Rajahmundry, East Godawari",State Public University
C-24083,Christ College Of Education,Andhra Pradesh,Vizianagaram,christcollegeofeducation.org,2007,Rural,Affiliated College,Private Un-Aided,"Andhra University, Visakhapatnam",State Public University
